Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,UniversalStartTime,originalFile,LeftTemperature,RightTemperature
14,0,100.5131,0,730,2058,2857,4205,504,2.5,200,1,1,101.4875,1,0,736363.645677767,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
15,0,107.7665,0,730,2058,2857,4205,503,-0.5,200,1,1,108.7693,1,0,736363.645761719,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
16,0,113.999,0,460,1105,2857,4205,509,2.5,200,0,0,115.0259,1,0,736363.645833854,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
17,0,118.8667,0,460,1105,2857,4205,501,-3.5,200,0,0,119.9172,1,3,736363.645890193,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
18,0,123.7217,0,460,1105,2857,4205,506,-9.5,200,0,0,124.6796,1,1,736363.645946385,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
19,0,128.315,0,730,2058,2857,4205,508,-9.5,200,1,1,129.4109,1,3,736363.645999549,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
20,0,136.7993,0,730,2058,2857,4205,502,-3.5,200,1,1,137.7001,1,1,736363.646097747,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
21,0,143.1503,0,730,2058,2857,4205,510,2.5,200,1,1,144.2828,1,3,736363.646171254,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
22,0,149.8441,0,460,1105,2857,4205,507,-9.5,200,0,0,150.6489,1,3,736363.646248728,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
23,0,154.4606,0,730,2058,2857,4205,511,-6.5,200,1,1,155.3953,1,1,736363.64630216,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
24,0,160.7536,0,460,1105,2857,4205,503,-6.5,200,0,1,162.0602,0,4,736363.646374995,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
25,1,171.5363,0,460,1105,2857,4205,503,-6.5,200,0,0,172.048,1,4,736363.646499795,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
26,0,176.4756,0,730,2058,2857,4205,510,-0.5,200,1,1,177.625,1,4,736363.646556963,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
27,0,183.0584,0,730,2058,2857,4205,511,-3.5,200,1,1,184.4263,1,4,736363.646633153,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
28,0,189.1942,0,460,1105,2857,4205,504,-3.5,200,0,0,189.9249,1,1,736363.646704169,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
29,0,193.66,0,460,1105,2857,4205,506,-12.5,200,0,0,194.772,1,2,736363.646755857,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
30,0,198.109,0,730,2058,2857,4205,501,-9.5,200,1,1,199.3241,1,2,736363.64680735,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
31,0,204.6527,1,460,1105,2857,4205,505,-12.5,200,0,1,208.4921,0,3,736363.646883087,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
32,1,214.7935,0,460,1105,2857,4205,505,-12.5,200,0,0,215.8186,1,3,736363.647000457,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
33,0,219.7146,0,460,1105,2857,4205,507,-12.5,200,0,0,220.6066,1,4,736363.647057414,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
34,0,224.6288,0,730,2058,2857,4205,508,-6.5,200,1,1,225.709,1,5,736363.647114292,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
35,0,231.0317,0,730,2058,2857,4205,502,-0.5,200,1,1,232.2814,1,3,736363.647188399,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
36,0,236.8075,0,460,1105,2857,4205,504,2.5,200,0,0,237.776,1,1,736363.647255249,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
37,0,241.3799,0,730,2058,2857,4205,509,-12.5,200,1,1,242.6469,1,2,736363.64730817,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
38,0,247.488,0,460,1105,2857,4205,503,-6.5,200,0,1,248.7237,0,3,736363.647378866,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
39,1,254.3291,0,460,1105,2857,4205,503,-6.5,200,0,0,255.2491,1,3,736363.647458045,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
40,0,259.1272,0,460,1105,2857,4205,507,-3.5,200,0,0,260.0993,1,5,736363.647513579,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
41,0,263.7102,0,460,1105,2857,4205,511,-6.5,200,0,1,264.875,0,1,736363.647566623,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
42,1,273.1343,0,460,1105,2857,4205,511,-6.5,200,0,0,274.2376,1,1,736363.647675698,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
43,0,277.9716,0,730,2058,2857,4205,501,2.5,200,1,1,279.018,1,4,736363.647731685,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
44,0,284.53,0,730,2058,2857,4205,502,-0.5,200,1,1,285.8762,1,5,736363.647807593,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
45,0,290.7993,0,730,2058,2857,4205,510,-3.5,200,1,0,291.6965,0,2,736363.647880154,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
46,1,296.2558,0,730,2058,2857,4205,510,-3.5,200,1,1,297.3652,1,2,736363.647943308,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
47,0,303.6549,0,460,1105,2857,4205,506,2.5,200,0,1,305.0177,0,4,736363.648028946,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
48,1,311.062,0,460,1105,2857,4205,506,2.5,200,0,0,311.4743,1,4,736363.648114676,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
49,0,315.6144,1,730,2058,2857,4205,508,-12.5,200,1,0,318.7927,0,1,736363.648167366,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
50,1,323.9352,0,730,2058,2857,4205,508,-12.5,200,1,1,326.8511,1,1,736363.648263671,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
51,0,331.9457,0,460,1105,2857,4205,506,-6.5,200,0,1,333.1211,0,5,736363.648356385,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
52,1,338.6702,0,460,1105,2857,4205,506,-6.5,200,0,1,339.9584,0,5,736363.648434215,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
53,1,346.7939,0,460,1105,2857,4205,506,-6.5,200,0,0,347.4892,1,5,736363.64852824,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
54,0,351.8199,0,460,1105,2857,4205,508,-9.5,200,0,0,352.994,1,4,736363.648586411,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
55,0,356.9356,1,460,1105,2857,4205,510,-6.5,200,0,1,360.3294,0,2,736363.64864562,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
56,1,367.9131,0,460,1105,2857,4205,510,-6.5,200,0,0,369.2096,1,2,736363.648772675,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
57,0,374.0186,0,730,2058,2857,4205,507,-6.5,200,1,1,375.7235,1,2,736363.64884334,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
58,0,381.1534,1,730,2058,2857,4205,503,-12.5,200,1,1,385.0642,1,4,736363.648925919,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
59,0,390.5955,0,460,1105,2857,4205,509,-12.5,200,0,0,391.6404,1,1,736363.649035203,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
60,0,395.5489,0,730,2058,2857,4205,511,2.5,200,1,1,396.9289,1,1,736363.649092534,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
61,0,401.8878,0,730,2058,2857,4205,505,-6.5,200,1,1,403.0278,1,4,736363.649165901,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
62,0,408.4425,0,460,1105,2857,4205,501,-12.5,200,0,0,409.3266,1,5,736363.649241765,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
63,0,412.8564,1,730,2058,2857,4205,504,-6.5,200,1,1,417.1332,1,0,736363.649292852,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
64,0,423.7534,0,460,1105,2857,4205,506,-0.5,200,0,0,424.835,1,4,736363.649418975,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
65,0,428.1333,0,730,2058,2857,4205,508,-0.5,200,1,1,429.5661,1,1,736363.649469668,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
66,0,434.7431,0,730,2058,2857,4205,510,-3.5,200,1,1,436.015,1,5,736363.64954617,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
67,0,440.7328,1,730,2058,2857,4205,501,-9.5,200,1,0,445.5884,0,1,736363.649615495,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
68,1,451.591,0,730,2058,2857,4205,501,-9.5,200,1,1,452.7486,1,1,736363.649741169,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
69,0,457.8085,1,730,2058,2857,4205,507,-9.5,200,1,1,461.6043,1,0,736363.649813131,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
70,0,466.8366,1,730,2058,2857,4205,503,-0.5,200,1,1,470.6431,1,2,736363.649917623,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
71,0,476.118,0,460,1105,2857,4205,511,-12.5,200,0,0,477.4514,1,0,736363.650025046,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
72,0,480.8683,0,730,2058,2857,4205,505,2.5,200,1,1,482.5438,1,2,736363.650080027,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
73,0,487.5755,1,730,2058,2857,4205,509,-3.5,200,1,1,491.7358,1,0,736363.650157656,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
74,0,496.8145,0,460,1105,2857,4205,502,-0.5,200,0,0,498.0675,1,5,736363.650264589,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
75,0,501.5994,0,730,2058,2857,4205,509,2.5,200,1,1,503.2393,1,5,736363.65031997,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
76,0,507.771,0,460,1105,2857,4205,506,2.5,200,0,0,508.8827,1,2,736363.650391401,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
77,0,512.5807,0,460,1105,2857,4205,508,-9.5,200,0,1,514.1667,0,0,736363.650447068,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
78,1,517.8563,0,460,1105,2857,4205,508,-9.5,200,0,0,518.9197,1,0,736363.650508129,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
79,0,522.8533,0,460,1105,2857,4205,511,-0.5,200,0,0,523.8762,1,3,736363.650565964,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
80,0,527.7136,0,730,2058,2857,4205,505,-12.5,200,1,1,529,1,3,736363.650622218,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
81,0,533.5305,1,460,1105,2857,4205,502,-3.5,200,0,1,537.8916,0,0,736363.650689543,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
82,1,544.8769,0,460,1105,2857,4205,502,-3.5,200,0,0,546.133,1,0,736363.650820867,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
83,0,550.1363,0,730,2058,2857,4205,503,-9.5,200,1,1,551.8046,1,5,736363.65088174,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
84,0,555.9091,1,730,2058,2857,4205,501,-9.5,200,1,1,559.7017,1,4,736363.650948555,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
85,0,564.6548,0,730,2058,2857,4205,504,-12.5,200,1,1,566.3131,1,0,736363.651049778,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
86,0,571.7796,0,730,2058,2857,4205,507,-3.5,200,1,1,573.2062,1,3,736363.651132241,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
87,0,578.9579,0,460,1105,2857,4205,506,-0.5,200,0,0,579.9264,1,0,736363.651215323,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
88,0,583.9753,0,460,1105,2857,4205,504,-6.5,200,0,1,585.3944,0,0,736363.651273395,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
89,1,589.9738,1,460,1105,2857,4205,504,-6.5,200,0,0,593.6725,1,0,736363.651342822,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
90,0,597.8788,0,460,1105,2857,4205,502,-9.5,200,0,0,598.9725,1,4,736363.651434315,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
91,0,602.9141,0,730,2058,2857,4205,503,-3.5,200,1,1,604.3435,1,0,736363.651492594,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
92,0,609.1226,0,460,1105,2857,4205,509,-0.5,200,0,1,610.5824,0,2,736363.651564451,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
93,1,624.1482,0,460,1105,2857,4205,509,-0.5,200,0,0,625.3795,1,2,736363.651738359,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
94,0,629.3085,0,730,2058,2857,4205,508,-12.5,200,1,0,630.3438,0,4,736363.651798084,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
95,1,634.2088,0,730,2058,2857,4205,508,-12.5,200,1,1,635.6816,1,4,736363.651854801,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
96,0,640.257,0,460,1105,2857,4205,510,-9.5,200,0,1,641.4744,0,5,736363.651924803,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
97,1,667.912,0,460,1105,2857,4205,510,-9.5,200,0,0,668.7461,1,5,736363.652244884,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
98,0,673.6351,0,730,2058,2857,4205,507,-0.5,200,1,0,674.7543,0,1,736363.652311124,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
99,1,681.9986,0,730,2058,2857,4205,507,-0.5,200,1,0,683.1426,0,1,736363.652407924,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
100,1,687.7549,0,730,2058,2857,4205,507,-0.5,200,1,1,689.2311,1,1,736363.652474548,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
101,0,693.4307,0,730,2058,2857,4205,505,-12.5,200,1,0,694.4926,0,0,736363.65254024,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
102,1,702.2836,1,730,2058,2857,4205,505,-12.5,200,1,0,702.8251,0,0,736363.652642704,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
103,1,710.8914,0,730,2058,2857,4205,505,-12.5,200,1,0,711.8796,0,0,736363.652742331,03_02_2016 level23_spatial_Robin 15_28_06.046 log.txt,37,37
1,0,11.1754,0,460,1105,2857,4205,510,2.5,200,0,0,11.2266,1,0,736364.350532065,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
2,0,19.163,0,460,1105,2857,4205,507,2.5,200,0,0,20.0781,1,5,736364.350624514,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
3,0,24.6518,0,460,1105,2857,4205,501,2.5,200,0,0,24.6867,1,4,736364.350688042,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
4,0,29.8488,1,730,2058,2857,4205,506,-0.5,200,1,0,29.8805,0,2,736364.350748192,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
5,1,34.7342,0,730,2058,2857,4205,506,-0.5,200,1,1,35.8895,1,2,736364.350804736,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
6,0,39.0672,0,730,2058,2857,4205,504,-3.5,200,1,0,40.3268,0,3,736364.350854887,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
7,1,50.4419,0,730,2058,2857,4205,504,-3.5,200,1,0,51.3473,0,3,736364.350986538,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
8,1,58.2026,0,730,2058,2857,4205,504,-3.5,200,1,1,59.5494,1,3,736364.351076361,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
9,0,66.7539,0,460,1105,2857,4205,502,-3.5,200,0,0,67.6147,1,4,736364.351175335,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
10,0,72.1497,0,460,1105,2857,4205,503,-6.5,200,0,0,72.9413,1,4,736364.351237786,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
11,0,77.3968,0,730,2058,2857,4205,508,-6.5,200,1,0,77.3963,0,3,736364.351298516,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
12,1,80.9839,0,730,2058,2857,4205,508,-6.5,200,1,1,82.1244,1,3,736364.351340034,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
13,0,88.1453,1,460,1105,2857,4205,511,-0.5,200,0,1,89.5667,0,3,736364.35142292,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
14,1,94.0033,0,460,1105,2857,4205,511,-0.5,200,0,0,94.7938,1,3,736364.351490721,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
15,0,99.2138,1,730,2058,2857,4205,505,2.5,200,1,0,99.2488,0,0,736364.351551028,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
16,1,102.8855,0,730,2058,2857,4205,505,2.5,200,1,1,104.274,1,0,736364.351593524,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
17,0,109.8322,0,460,1105,2857,4205,511,-9.5,200,0,0,110.797,1,1,736364.351673926,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
18,0,114.8984,0,730,2058,2857,4205,508,2.5,200,1,1,116.0614,1,5,736364.351732563,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
19,0,122.7154,0,460,1105,2857,4205,501,-0.5,200,0,1,123.9789,0,0,736364.351823037,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
20,1,132.2221,0,460,1105,2857,4205,501,-0.5,200,0,0,132.851,1,0,736364.351933068,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
21,0,136.5831,1,730,2058,2857,4205,509,-0.5,200,1,1,140.8736,1,5,736364.351983543,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
22,0,150.8068,1,730,2058,2857,4205,504,-6.5,200,1,0,154.8899,0,1,736364.352148169,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
23,1,160.2808,0,730,2058,2857,4205,504,-6.5,200,1,1,161.818,1,1,736364.352257822,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
24,0,173.1959,0,730,2058,2857,4205,506,-9.5,200,1,0,174.3115,0,2,736364.352407302,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
25,1,181.233,0,730,2058,2857,4205,506,-9.5,200,1,0,182.0336,0,2,736364.352500324,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
26,1,185.6282,1,730,2058,2857,4205,506,-9.5,200,1,1,190.1873,1,2,736364.352551194,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
27,0,200.343,0,730,2058,2857,4205,507,-9.5,200,1,0,201.3853,0,5,736364.352721505,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
28,1,207.4695,0,730,2058,2857,4205,507,-9.5,200,1,1,208.6173,1,5,736364.352803987,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
29,0,219.5727,0,460,1105,2857,4205,502,-9.5,200,0,0,220.5208,1,2,736364.352944071,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
30,0,225.072,0,730,2058,2857,4205,510,2.5,200,1,1,226.4774,1,3,736364.35300772,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
31,0,235.7093,0,730,2058,2857,4205,503,2.5,200,1,0,236.5167,0,4,736364.353130837,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
32,1,242.5758,0,730,2058,2857,4205,503,2.5,200,1,0,243.5741,0,4,736364.35321031,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
33,1,249.8744,0,730,2058,2857,4205,503,2.5,200,1,1,251.2628,1,4,736364.353294785,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
34,0,263.5754,0,460,1105,2857,4205,509,-3.5,200,0,0,264.4592,1,1,736364.353453361,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
35,0,269.0357,0,460,1105,2857,4205,510,-0.5,200,0,0,269.8526,1,4,736364.353516559,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
36,0,273.9685,0,730,2058,2857,4205,508,-3.5,200,1,1,275.1877,1,2,736364.353573652,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
37,0,284.1459,0,460,1105,2857,4205,511,-9.5,200,0,0,284.948,1,0,736364.353691446,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
38,0,289.2088,0,460,1105,2857,4205,504,-0.5,200,0,0,289.2494,1,1,736364.353750044,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
39,0,294.0906,1,460,1105,2857,4205,503,-12.5,200,0,0,297.5487,1,3,736364.353806546,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
40,0,301.3191,0,460,1105,2857,4205,501,-3.5,200,0,1,302.669,0,3,736364.353890209,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
41,1,312.0932,0,460,1105,2857,4205,501,-3.5,200,0,0,313.0012,1,3,736364.35401491,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
42,0,316.5583,0,730,2058,2857,4205,505,-9.5,200,1,1,317.7734,1,3,736364.354066589,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
43,0,328.6902,1,730,2058,2857,4205,506,-9.5,200,1,0,333.1649,0,1,736364.354207005,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
44,1,336.783,0,730,2058,2857,4205,506,-9.5,200,1,0,337.9661,0,1,736364.354300671,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
45,1,343.0053,0,730,2058,2857,4205,506,-9.5,200,1,1,344.4007,1,1,736364.354372689,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
46,0,355.079,1,730,2058,2857,4205,502,-0.5,200,1,0,359.0509,0,4,736364.354512431,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
47,1,367.8299,0,730,2058,2857,4205,502,-0.5,200,1,1,369.2131,1,4,736364.35466001,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
48,0,382.9306,0,730,2058,2857,4205,510,-6.5,200,1,0,384.0135,0,2,736364.354834787,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
49,1,388.4798,1,730,2058,2857,4205,510,-6.5,200,1,1,392.961,1,2,736364.354899014,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
50,0,404.1759,0,460,1105,2857,4205,508,-9.5,200,0,0,405.3861,1,4,736364.355080682,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
51,0,408.8341,1,730,2058,2857,4205,511,-3.5,200,1,1,413.3239,1,0,736364.355134596,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
52,0,422.1369,0,730,2058,2857,4205,501,-0.5,200,1,0,424.592,0,3,736364.355288564,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
53,1,429.7114,0,730,2058,2857,4205,501,-0.5,200,1,1,431.1153,1,3,736364.355376231,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
54,0,442.8767,1,460,1105,2857,4205,502,-3.5,200,0,0,447.3217,1,0,736364.355528608,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
55,0,451.4251,0,730,2058,2857,4205,504,-12.5,200,1,0,452.8146,0,2,736364.355627547,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
56,1,456.9678,0,730,2058,2857,4205,504,-12.5,200,1,0,457.8589,0,2,736364.355691699,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
57,1,461.7347,0,730,2058,2857,4205,504,-12.5,200,1,1,463.1217,1,2,736364.355746872,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
58,0,475.1916,0,730,2058,2857,4205,503,-12.5,200,1,0,476.136,0,4,736364.355902623,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
59,1,479.8362,0,730,2058,2857,4205,503,-12.5,200,1,0,480.859,0,4,736364.35595638,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
60,1,486.073,0,730,2058,2857,4205,503,-12.5,200,1,1,487.1925,1,4,736364.356028565,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
61,0,497.3315,0,730,2058,2857,4205,509,-12.5,200,1,0,498.4817,0,3,736364.356158872,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
62,1,503.103,0,730,2058,2857,4205,509,-12.5,200,1,1,504.2826,1,3,736364.356225671,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
63,0,514.8869,1,460,1105,2857,4205,506,-6.5,200,0,0,519.6936,1,2,736364.356362059,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
64,0,523.932,0,730,2058,2857,4205,505,-6.5,200,1,1,525.2569,1,5,736364.356466748,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
65,0,536.3452,0,730,2058,2857,4205,511,-12.5,200,1,1,537.7119,1,5,736364.356610419,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
66,0,548.9328,1,460,1105,2857,4205,501,-9.5,200,0,0,552.0839,1,5,736364.356756109,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
67,0,555.9438,1,460,1105,2857,4205,508,-6.5,200,0,0,560.0416,1,1,736364.356837255,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
68,0,563.9012,1,460,1105,2857,4205,504,2.5,200,0,0,568.2546,1,2,736364.356929354,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
69,0,571.8394,0,730,2058,2857,4205,507,-3.5,200,1,1,573.2391,1,4,736364.357021232,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
70,0,585.4515,0,460,1105,2857,4205,503,2.5,200,0,0,586.5958,1,1,736364.357178779,04_02_2016 level23_spatial_Robin 08_24_34.795 log.txt,37,37
