Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,Mask,originalFile,LeftTemperature,RightTemperature
83,0,758.8006,0,437,2761,2975,4263,505,-6.0,200,0,1,787.5781,0,2,,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37
84,1,789.9387,0,437,2761,2975,4263,505,-6.0,200,0,1,791.6249,0,2,,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37
85,1,793.2615,1,437,2761,2975,4263,505,-6.0,200,0,0,796.7367,1,2,,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37
86,0,803.5862,1,936,1551,2975,4263,510,-10.5,200,1,1,805.3745,1,2,,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37
87,0,807.8195,1,437,2761,2975,4263,503,-6.0,200,0,1,810.1428,0,4,,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37
88,1,812.3119,0,437,2761,2975,4263,503,-6.0,200,0,0,815.2796,1,4,,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37
89,0,819.9102,0,437,2761,2975,4263,504,-15.0,200,0,0,821.163,1,5,,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37
90,0,824.0604,0,936,1551,2975,4263,511,-12.8,200,1,1,824.834,1,4,,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37
91,0,827.4446,1,936,1551,2975,4263,501,-6.0,200,1,1,829.3811,1,3,,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37
92,0,884.8441,0,437,2761,2975,4263,508,-8.3,200,0,0,887.4517,1,1,,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37
93,0,891.2171,0,437,2761,2975,4263,502,-15.0,200,0,0,891.8789,1,4,,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37
94,0,895.2862,0,437,2761,2975,4263,504,-10.5,200,0,0,897.1008,1,4,,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37
95,0,901.1389,0,437,2761,2975,4263,506,-12.8,200,0,1,901.9646,0,3,,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37
96,1,972.8739,1,437,2761,2975,4263,506,-12.8,200,0,1,973.7856,0,3,,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37
97,1,979.0987,0,437,2761,2975,4263,506,-12.8,200,0,1,979.6964,0,3,,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37
98,1,983.365,1,437,2761,2975,4263,506,-12.8,200,0,0,983.8902,1,3,,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37
99,0,987.1294,0,936,1551,2975,4263,509,-15.0,200,1,1,988.737,1,4,,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37
100,0,991.3704,0,437,2761,2975,4263,510,-8.3,200,0,1,992.5605,0,5,,10_04_2014 level23_spatial_Mini 14_53 log.txt,37,37
1,0,151.2821,0,437,2761,2975,4263,508,-10.5,200,0,0,152.1298,1,2,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
2,0,159.0993,1,437,2761,2975,4263,511,-10.5,200,0,0,160.297,1,5,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
3,0,172.0892,0,936,1551,2975,4263,504,-6.0,200,1,1,172.8215,1,2,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
4,0,184.2045,1,936,1551,2975,4263,506,-15.0,200,1,0,184.6669,0,0,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
5,1,186.4123,1,936,1551,2975,4263,506,-15.0,200,1,1,192.1469,1,0,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
6,0,201.5516,1,437,2761,2975,4263,505,-10.5,200,0,1,202.3276,0,0,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
7,1,204.0615,1,437,2761,2975,4263,505,-10.5,200,0,1,208.9885,0,0,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
8,1,214.069,0,437,2761,2975,4263,505,-10.5,200,0,0,215.1708,1,0,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
9,0,218.5358,0,936,1551,2975,4263,507,-10.5,200,1,1,220.0209,1,4,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
10,0,225.1777,1,437,2761,2975,4263,503,-6.0,200,0,1,227.2372,0,0,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
11,1,235.2112,1,437,2761,2975,4263,503,-6.0,200,0,0,235.8454,1,0,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
12,0,239.1464,0,936,1551,2975,4263,509,-12.8,200,1,0,239.2251,0,5,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
13,1,242.2059,1,936,1551,2975,4263,509,-12.8,200,1,0,244.7269,0,5,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
14,1,247.8911,0,936,1551,2975,4263,509,-12.8,200,1,1,248.8599,1,5,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
15,0,254.8349,1,437,2761,2975,4263,501,-12.8,200,0,1,256.9812,0,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
16,1,258.5624,1,437,2761,2975,4263,501,-12.8,200,0,1,261.9949,0,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
17,1,264.5536,0,437,2761,2975,4263,501,-12.8,200,0,1,266.7093,0,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
18,1,272.3089,0,437,2761,2975,4263,501,-12.8,200,0,0,273.0476,1,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
19,0,276.43,0,437,2761,2975,4263,510,-12.8,200,0,1,277.3997,0,5,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
20,1,279.3156,0,437,2761,2975,4263,510,-12.8,200,0,1,280.45,0,5,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
21,1,281.9868,0,437,2761,2975,4263,510,-12.8,200,0,0,282.7772,1,5,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
22,0,286.8842,1,936,1551,2975,4263,506,-10.5,200,1,0,287.487,0,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
23,1,292.1504,0,936,1551,2975,4263,506,-10.5,200,1,0,292.9767,0,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
24,1,302.0334,0,936,1551,2975,4263,506,-10.5,200,1,1,303.0862,1,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
25,0,307.5474,1,936,1551,2975,4263,511,-8.3,200,1,1,309.9484,1,0,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
26,0,313.6897,0,437,2761,2975,4263,501,-8.3,200,0,1,315.4628,0,5,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
27,1,320.6412,1,437,2761,2975,4263,501,-8.3,200,0,0,321.2284,1,5,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
28,0,323.8307,1,437,2761,2975,4263,503,-15.0,200,0,0,326.3157,1,4,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
29,0,329.4002,1,936,1551,2975,4263,505,-15.0,200,1,0,331.7904,0,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
30,1,336.647,0,936,1551,2975,4263,505,-15.0,200,1,1,337.9291,1,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
31,0,341.6823,0,437,2761,2975,4263,504,-10.5,200,0,1,342.9863,0,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
32,1,349.8511,0,437,2761,2975,4263,504,-10.5,200,0,0,350.5549,1,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
33,0,353.8158,0,437,2761,2975,4263,502,-6.0,200,0,0,354.3484,1,4,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
34,0,357.716,1,936,1551,2975,4263,507,-6.0,200,1,1,358.6184,1,0,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
35,0,360.9901,1,936,1551,2975,4263,510,-6.0,200,1,1,365.035,1,4,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
36,0,368.542,1,437,2761,2975,4263,509,-8.3,200,0,1,370.6346,0,1,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
37,1,372.5374,0,437,2761,2975,4263,509,-8.3,200,0,0,375.0803,1,1,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
38,0,378.0904,0,437,2761,2975,4263,504,-6.0,200,0,0,378.967,1,2,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
39,0,382.1259,1,437,2761,2975,4263,508,-8.3,200,0,1,384.2184,0,4,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
40,1,391.6623,0,437,2761,2975,4263,508,-8.3,200,0,0,392.2128,1,4,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
41,0,395.1469,0,936,1551,2975,4263,509,-10.5,200,1,1,396.3275,1,0,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
42,0,399.2535,1,437,2761,2975,4263,506,-15.0,200,0,1,400.8981,0,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
43,1,402.755,0,437,2761,2975,4263,506,-15.0,200,0,0,404.0799,1,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
44,0,407.1997,0,936,1551,2975,4263,503,-10.5,200,1,1,408.1634,1,1,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
45,0,410.9306,0,936,1551,2975,4263,507,-15.0,200,1,1,412.2851,1,5,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
46,0,417.1127,0,936,1551,2975,4263,505,-12.8,200,1,0,417.9546,0,2,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
47,1,419.7424,0,936,1551,2975,4263,505,-12.8,200,1,0,420.6114,0,2,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
48,1,437.0371,0,936,1551,2975,4263,505,-12.8,200,1,1,438.1687,1,2,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
49,0,448.4574,0,437,2761,2975,4263,502,-6.0,200,0,1,449.1064,0,1,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
50,1,455.0885,0,437,2761,2975,4263,502,-6.0,200,0,0,455.4961,1,1,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
51,0,460.855,0,936,1551,2975,4263,510,-6.0,200,1,0,461.5047,0,5,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
52,1,467.956,0,936,1551,2975,4263,510,-6.0,200,1,1,468.3719,1,5,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
53,0,475.3125,0,437,2761,2975,4263,501,-6.0,200,0,0,476.2006,1,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
54,0,479.6528,0,437,2761,2975,4263,503,-12.8,200,0,0,480.2381,1,2,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
55,0,483.4605,0,936,1551,2975,4263,509,-6.0,200,1,0,484.4408,0,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
56,1,493.646,0,936,1551,2975,4263,509,-6.0,200,1,0,494.4456,0,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
57,1,500.4679,0,936,1551,2975,4263,509,-6.0,200,1,1,501.4962,1,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
58,0,512.7635,0,936,1551,2975,4263,511,-6.0,200,1,0,513.6087,0,1,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
59,1,520.604,0,936,1551,2975,4263,511,-6.0,200,1,1,521.7532,1,1,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
60,0,525.6118,0,936,1551,2975,4263,502,-8.3,200,1,1,526.6939,1,2,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
61,0,534.1697,0,936,1551,2975,4263,506,-12.8,200,1,0,534.6402,0,1,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
62,1,546.1635,1,936,1551,2975,4263,506,-12.8,200,1,1,549.8302,1,1,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
63,0,557.3296,0,437,2761,2975,4263,508,-8.3,200,0,0,558.3242,1,2,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
64,0,561.4327,0,936,1551,2975,4263,504,-15.0,200,1,0,562.5194,0,1,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
65,1,568.9708,0,936,1551,2975,4263,504,-15.0,200,1,1,569.8962,1,1,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
66,0,575.3677,0,936,1551,2975,4263,505,-8.3,200,1,1,576.2929,1,4,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
67,0,579.039,0,437,2761,2975,4263,501,-6.0,200,0,1,579.7738,0,5,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
68,1,586.9939,1,437,2761,2975,4263,501,-6.0,200,0,0,588.1825,1,5,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
69,0,591.469,0,437,2761,2975,4263,507,-10.5,200,0,0,592.7377,1,4,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
70,0,595.5501,0,437,2761,2975,4263,505,-15.0,200,0,0,596.6675,1,0,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
71,0,599.5615,0,437,2761,2975,4263,511,-15.0,200,0,0,600.074,1,2,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
72,0,603.9629,0,437,2761,2975,4263,506,-12.8,200,0,1,604.5204,0,1,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
73,1,614.3119,0,437,2761,2975,4263,506,-12.8,200,0,1,615.4427,0,1,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
74,1,626.7518,0,437,2761,2975,4263,506,-12.8,200,0,1,628.1388,0,1,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
75,1,638.529,0,437,2761,2975,4263,506,-12.8,200,0,1,640.4714,0,1,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
76,1,661.6689,0,437,2761,2975,4263,506,-12.8,200,0,0,663.7975,1,1,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
77,0,666.7388,0,437,2761,2975,4263,510,-8.3,200,0,0,667.6799,1,0,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
78,0,670.5742,0,936,1551,2975,4263,501,-8.3,200,1,1,671.8415,1,1,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
79,0,676.1111,0,437,2761,2975,4263,503,-8.3,200,0,0,676.6747,1,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
80,0,679.3788,0,936,1551,2975,4263,504,-15.0,200,1,1,680.0994,1,2,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
81,0,682.7481,0,936,1551,2975,4263,508,-12.8,200,1,1,683.7303,1,4,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
82,0,687.0118,0,936,1551,2975,4263,507,-12.8,200,1,0,688.4121,0,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
83,1,704.8036,0,936,1551,2975,4263,507,-12.8,200,1,0,705.601,0,3,,19_11_2014 level23_spatial_Mini 13_54 log.txt,37,37
1,0,751.5451,1,936,1551,2975,4263,504,-8.3,200,1,0,757.3927,0,1,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
2,1,763.9879,1,936,1551,2975,4263,504,-8.3,200,1,1,764.6961,1,1,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
3,0,768.1569,1,936,1551,2975,4263,507,-6.0,200,1,1,771.3418,1,1,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
4,0,775.0776,0,437,2761,2975,4263,511,-10.5,200,0,0,776.2035,1,5,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
5,0,780.8403,1,936,1551,2975,4263,502,-15.0,200,1,1,781.4776,1,5,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
6,0,784.9775,1,437,2761,2975,4263,503,-10.5,200,0,1,792.3673,0,4,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
7,1,804.6355,1,437,2761,2975,4263,503,-10.5,200,0,0,808.4339,1,4,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
8,0,812.5779,1,936,1551,2975,4263,501,-12.8,200,1,1,814.744,1,0,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
9,0,817.7983,1,936,1551,2975,4263,509,-15.0,200,1,1,820.4988,1,1,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
10,0,823.2541,1,936,1551,2975,4263,505,-8.3,200,1,1,825.8774,1,2,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
11,0,828.6978,1,936,1551,2975,4263,510,-15.0,200,1,1,831.2064,1,3,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
12,0,834.2083,1,437,2761,2975,4263,506,-15.0,200,0,0,836.6135,1,0,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
13,0,839.9468,0,437,2761,2975,4263,509,-12.8,200,0,1,841.3245,0,0,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
14,1,846.3679,0,437,2761,2975,4263,509,-12.8,200,0,0,848.1375,1,0,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
15,0,853.8152,1,437,2761,2975,4263,508,-12.8,200,0,1,856.2671,0,2,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
16,1,863.809,0,437,2761,2975,4263,508,-12.8,200,0,0,864.8376,1,2,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
17,0,870.7161,1,437,2761,2975,4263,503,-6.0,200,0,0,872.9729,1,4,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
18,0,877.3292,0,437,2761,2975,4263,501,-8.3,200,0,1,878.2874,0,3,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
19,1,881.86,1,437,2761,2975,4263,501,-8.3,200,0,0,884.666,1,3,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
20,0,889.574,1,936,1551,2975,4263,505,-12.8,200,1,1,892.8698,1,1,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
21,0,897.1771,1,936,1551,2975,4263,507,-10.5,200,1,1,900.4143,1,2,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
22,0,903.2761,0,936,1551,2975,4263,506,-6.0,200,1,0,905.0644,0,3,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
23,1,909.2729,0,936,1551,2975,4263,506,-6.0,200,1,1,910.3144,1,3,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
24,0,912.9937,0,936,1551,2975,4263,504,-10.5,200,1,1,913.898,1,1,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
25,0,916.8982,0,936,1551,2975,4263,511,-15.0,200,1,1,917.8196,1,2,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
26,0,921.2128,1,437,2761,2975,4263,502,-6.0,200,0,1,923.4267,0,1,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
27,1,926.2194,0,437,2761,2975,4263,502,-6.0,200,0,0,928.0708,1,1,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
28,0,932.9033,1,437,2761,2975,4263,504,-15.0,200,0,1,951.6424,0,1,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
29,1,953.2231,1,437,2761,2975,4263,504,-15.0,200,0,1,955.5137,0,1,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
30,1,960.4075,1,437,2761,2975,4263,504,-15.0,200,0,0,962.6429,1,1,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
31,0,967.0655,0,936,1551,2975,4263,503,-12.8,200,1,1,968.1981,1,3,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
32,0,970.9382,0,437,2761,2975,4263,508,-10.5,200,0,1,971.9148,0,1,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
33,1,1050.6972,1,437,2761,2975,4263,508,-10.5,200,0,0,1057.2473,1,1,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
34,0,1061.5922,1,437,2761,2975,4263,510,-15.0,200,0,0,1064.4506,1,4,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
35,0,1068.3881,0,936,1551,2975,4263,511,-6.0,200,1,1,1068.7326,1,0,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
36,0,1071.5415,0,936,1551,2975,4263,505,-10.5,200,1,1,1072.4023,1,5,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
37,0,1075.5007,1,437,2761,2975,4263,509,-10.5,200,0,0,1078.0573,1,0,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
38,0,1083.7207,1,437,2761,2975,4263,501,-8.3,200,0,1,1087.2593,0,2,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
39,1,1088.7874,0,437,2761,2975,4263,501,-8.3,200,0,1,1089.8104,0,2,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
40,1,1092.5505,1,437,2761,2975,4263,501,-8.3,200,0,0,1099.8103,1,2,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
41,0,1105.4289,0,936,1551,2975,4263,506,-10.5,200,1,1,1106.2771,1,4,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
42,0,1109.3437,1,936,1551,2975,4263,502,-6.0,200,1,1,1110.0148,1,2,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
43,0,1113.9405,0,936,1551,2975,4263,504,-12.8,200,1,1,1116.5023,1,5,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
44,0,1119.5809,0,437,2761,2975,4263,510,-6.0,200,0,0,1121.5944,1,0,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
45,0,1127.833,1,437,2761,2975,4263,508,-6.0,200,0,0,1130.6679,1,5,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
46,0,1135.8096,1,437,2761,2975,4263,505,-10.5,200,0,1,1139.1565,0,3,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
47,1,1150.4804,1,437,2761,2975,4263,505,-10.5,200,0,0,1153.8294,1,3,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
48,0,1158.1682,0,936,1551,2975,4263,502,-12.8,200,1,1,1158.6608,1,2,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
49,0,1161.954,0,437,2761,2975,4263,503,-12.8,200,0,1,1163.1474,0,4,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
50,1,1169.5135,0,437,2761,2975,4263,503,-12.8,200,0,0,1170.193,1,4,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
51,0,1174.0346,1,437,2761,2975,4263,507,-12.8,200,0,0,1174.8339,1,5,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
52,0,1178.9781,0,936,1551,2975,4263,509,-8.3,200,1,1,1182.6562,1,3,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
53,0,1185.9934,1,437,2761,2975,4263,501,-8.3,200,0,1,1188.2036,0,5,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
54,1,1190.4556,0,437,2761,2975,4263,501,-8.3,200,0,0,1192.9806,1,5,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
55,0,1198.0283,0,936,1551,2975,4263,511,-10.5,200,1,1,1198.6812,1,3,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
56,0,1201.7456,0,437,2761,2975,4263,511,-15.0,200,0,0,1203.6765,1,5,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
57,0,1206.2314,1,437,2761,2975,4263,505,-12.8,200,0,0,1209.1567,1,3,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
58,0,1214.664,1,437,2761,2975,4263,504,-15.0,200,0,0,1217.1634,1,2,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
59,0,1222.4677,0,936,1551,2975,4263,502,-8.3,200,1,1,1223.2115,1,4,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
60,0,1226.0436,0,936,1551,2975,4263,506,-8.3,200,1,1,1227.5538,1,0,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
61,0,1230.677,0,437,2761,2975,4263,510,-10.5,200,0,0,1232.4294,1,2,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
62,0,1240.841,1,437,2761,2975,4263,508,-6.0,200,0,0,1243.9663,1,2,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
63,0,1248.2647,1,936,1551,2975,4263,507,-12.8,200,1,1,1248.7997,1,4,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
64,0,1251.4177,0,936,1551,2975,4263,509,-6.0,200,1,1,1253.6958,1,5,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
65,0,1257.0045,0,936,1551,2975,4263,503,-15.0,200,1,1,1257.7578,1,4,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
66,0,1260.88,0,437,2761,2975,4263,501,-8.3,200,0,1,1261.6901,0,1,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
67,1,1266.8298,1,437,2761,2975,4263,501,-8.3,200,0,0,1269.1929,1,1,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
68,0,1274.447,0,437,2761,2975,4263,510,-6.0,200,0,1,1275.4383,0,3,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
69,1,1279.3047,1,437,2761,2975,4263,510,-6.0,200,0,0,1282.1296,1,3,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
70,0,1285.8106,1,437,2761,2975,4263,504,-8.3,200,0,1,1288.7482,0,4,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
71,1,1290.6173,1,437,2761,2975,4263,504,-8.3,200,0,0,1293.9552,1,4,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
72,0,1299.2866,1,936,1551,2975,4263,503,-15.0,200,1,0,1301.6424,0,0,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
73,1,1305.1615,0,936,1551,2975,4263,503,-15.0,200,1,1,1306.2301,1,0,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
74,0,1309.2578,1,936,1551,2975,4263,507,-6.0,200,1,1,1311.8153,1,4,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
75,0,1315.7428,1,936,1551,2975,4263,505,-10.5,200,1,1,1319.4235,1,0,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
76,0,1322.9197,1,936,1551,2975,4263,511,-8.3,200,1,1,1326.8007,1,5,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
77,0,1330.2166,1,437,2761,2975,4263,506,-15.0,200,0,1,1337.6831,0,3,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
78,1,1353.6538,1,437,2761,2975,4263,506,-15.0,200,0,0,1355.8249,1,3,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
79,0,1359.3674,0,437,2761,2975,4263,502,-12.8,200,0,0,1360.1987,1,1,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
80,0,1363.9115,1,437,2761,2975,4263,508,-8.3,200,0,1,1364.4542,0,0,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
81,1,1370.1095,1,437,2761,2975,4263,508,-8.3,200,0,1,1372.1033,0,0,,25_04_2014 level23_spatial_Mini 10_51 log.txt,37,37
