Condition,Spkr_Rad,nTrials,nCorrect,pCorrect,iteration
Bilateral,0.5235987755982988,132,52,39.39393939393939,503
Bilateral,1.0471975511965976,132,49,37.121212121212125,503
Bilateral,1.5707963267948966,132,65,49.24242424242424,503
Control,-1.5707963267948966,132,108,81.81818181818183,503
Control,-1.0471975511965976,132,78,59.09090909090909,503
Control,-0.5235987755982988,132,72,54.54545454545454,503
Control,0.0,132,35,26.515151515151516,503
Control,0.5235987755982988,132,66,50.0,503
Control,1.0471975511965976,132,75,56.81818181818182,503
Control,1.5707963267948966,132,75,56.81818181818182,503
Bilateral,-1.5707963267948966,132,128,96.96969696969697,504
Bilateral,-1.0471975511965976,132,31,23.484848484848484,504
Bilateral,-0.5235987755982988,132,33,25.0,504
Bilateral,0.0,132,38,28.78787878787879,504
Bilateral,0.5235987755982988,132,43,32.57575757575758,504
Bilateral,1.0471975511965976,132,42,31.818181818181817,504
Bilateral,1.5707963267948966,132,66,50.0,504
Control,-1.5707963267948966,132,118,89.39393939393939,504
Control,-1.0471975511965976,132,65,49.24242424242424,504
Control,-0.5235987755982988,132,71,53.78787878787878,504
Control,0.0,132,44,33.33333333333333,504
Control,0.5235987755982988,132,72,54.54545454545454,504
Control,1.0471975511965976,132,77,58.333333333333336,504
Control,1.5707963267948966,132,71,53.78787878787878,504
Bilateral,-1.5707963267948966,132,129,97.72727272727273,505
Bilateral,-1.0471975511965976,132,36,27.27272727272727,505
Bilateral,-0.5235987755982988,132,34,25.757575757575758,505
Bilateral,0.0,132,38,28.78787878787879,505
Bilateral,0.5235987755982988,132,42,31.818181818181817,505
Bilateral,1.0471975511965976,132,47,35.60606060606061,505
Bilateral,1.5707963267948966,132,66,50.0,505
Control,-1.5707963267948966,132,116,87.87878787878788,505
Control,-1.0471975511965976,132,75,56.81818181818182,505
Control,-0.5235987755982988,132,81,61.36363636363637,505
Control,0.0,132,48,36.36363636363637,505
Control,0.5235987755982988,132,68,51.515151515151516,505
Control,1.0471975511965976,132,66,50.0,505
Control,1.5707963267948966,132,87,65.9090909090909,505
Bilateral,-1.5707963267948966,132,127,96.21212121212122,506
Bilateral,-1.0471975511965976,132,41,31.060606060606062,506
Bilateral,-0.5235987755982988,132,39,29.545454545454547,506
Bilateral,0.0,132,27,20.454545454545457,506
Bilateral,0.5235987755982988,132,45,34.090909090909086,506
Bilateral,1.0471975511965976,132,39,29.545454545454547,506
Bilateral,1.5707963267948966,132,57,43.18181818181818,506
Control,-1.5707963267948966,132,118,89.39393939393939,506
Control,-1.0471975511965976,132,75,56.81818181818182,506
Control,-0.5235987755982988,132,68,51.515151515151516,506
Control,0.0,132,47,35.60606060606061,506
Control,0.5235987755982988,132,68,51.515151515151516,506
Control,1.0471975511965976,132,80,60.60606060606061,506
Control,1.5707963267948966,132,77,58.333333333333336,506
Bilateral,-1.5707963267948966,132,125,94.6969696969697,507
Bilateral,-1.0471975511965976,132,33,25.0,507
Bilateral,-0.5235987755982988,132,29,21.96969696969697,507
Bilateral,0.0,132,43,32.57575757575758,507
Bilateral,0.5235987755982988,132,39,29.545454545454547,507
Bilateral,1.0471975511965976,132,40,30.303030303030305,507
Bilateral,1.5707963267948966,132,63,47.72727272727273,507
Control,-1.5707963267948966,132,110,83.33333333333334,507
Control,-1.0471975511965976,132,74,56.060606060606055,507
Control,-0.5235987755982988,132,67,50.75757575757576,507
Control,0.0,132,43,32.57575757575758,507
Control,0.5235987755982988,132,70,53.03030303030303,507
Control,1.0471975511965976,132,81,61.36363636363637,507
Control,1.5707963267948966,132,84,63.63636363636363,507
Bilateral,-1.5707963267948966,132,129,97.72727272727273,508
Bilateral,-1.0471975511965976,132,40,30.303030303030305,508
Bilateral,-0.5235987755982988,132,32,24.242424242424242,508
Bilateral,0.0,132,36,27.27272727272727,508
Bilateral,0.5235987755982988,132,54,40.909090909090914,508
Bilateral,1.0471975511965976,132,47,35.60606060606061,508
Bilateral,1.5707963267948966,132,67,50.75757575757576,508
Control,-1.5707963267948966,132,108,81.81818181818183,508
Control,-1.0471975511965976,132,73,55.3030303030303,508
Control,-0.5235987755982988,132,69,52.27272727272727,508
Control,0.0,132,34,25.757575757575758,508
Control,0.5235987755982988,132,62,46.96969696969697,508
Control,1.0471975511965976,132,80,60.60606060606061,508
Control,1.5707963267948966,132,73,55.3030303030303,508
Bilateral,-1.5707963267948966,132,129,97.72727272727273,509
Bilateral,-1.0471975511965976,132,40,30.303030303030305,509
Bilateral,-0.5235987755982988,132,22,16.666666666666664,509
Bilateral,0.0,132,29,21.96969696969697,509
Bilateral,0.5235987755982988,132,58,43.93939393939394,509
Bilateral,1.0471975511965976,132,48,36.36363636363637,509
Bilateral,1.5707963267948966,132,53,40.15151515151515,509
Control,-1.5707963267948966,132,114,86.36363636363636,509
Control,-1.0471975511965976,132,78,59.09090909090909,509
Control,-0.5235987755982988,132,57,43.18181818181818,509
Control,0.0,132,43,32.57575757575758,509
Control,0.5235987755982988,132,73,55.3030303030303,509
Control,1.0471975511965976,132,75,56.81818181818182,509
Control,1.5707963267948966,132,70,53.03030303030303,509
Bilateral,-1.5707963267948966,132,127,96.21212121212122,510
Bilateral,-1.0471975511965976,132,46,34.84848484848485,510
Bilateral,-0.5235987755982988,132,31,23.484848484848484,510
Bilateral,0.0,132,29,21.96969696969697,510
Bilateral,0.5235987755982988,132,50,37.878787878787875,510
Bilateral,1.0471975511965976,132,43,32.57575757575758,510
Bilateral,1.5707963267948966,132,61,46.21212121212121,510
Control,-1.5707963267948966,132,111,84.0909090909091,510
Control,-1.0471975511965976,132,74,56.060606060606055,510
Control,-0.5235987755982988,132,60,45.45454545454545,510
Control,0.0,132,55,41.66666666666667,510
Control,0.5235987755982988,132,74,56.060606060606055,510
Control,1.0471975511965976,132,83,62.878787878787875,510
Control,1.5707963267948966,132,72,54.54545454545454,510
Bilateral,-1.5707963267948966,132,130,98.48484848484848,511
Bilateral,-1.0471975511965976,132,29,21.96969696969697,511
Bilateral,-0.5235987755982988,132,34,25.757575757575758,511
Bilateral,0.0,132,43,32.57575757575758,511
Bilateral,0.5235987755982988,132,47,35.60606060606061,511
Bilateral,1.0471975511965976,132,44,33.33333333333333,511
Bilateral,1.5707963267948966,132,70,53.03030303030303,511
Control,-1.5707963267948966,132,109,82.57575757575758,511
Control,-1.0471975511965976,132,87,65.9090909090909,511
Control,-0.5235987755982988,132,74,56.060606060606055,511
Control,0.0,132,41,31.060606060606062,511
Control,0.5235987755982988,132,70,53.03030303030303,511
Control,1.0471975511965976,132,84,63.63636363636363,511
Control,1.5707963267948966,132,79,59.84848484848485,511
Bilateral,-1.5707963267948966,132,127,96.21212121212122,512
Bilateral,-1.0471975511965976,132,48,36.36363636363637,512
Bilateral,-0.5235987755982988,132,28,21.21212121212121,512
Bilateral,0.0,132,27,20.454545454545457,512
Bilateral,0.5235987755982988,132,49,37.121212121212125,512
Bilateral,1.0471975511965976,132,45,34.090909090909086,512
Bilateral,1.5707963267948966,132,59,44.696969696969695,512
Control,-1.5707963267948966,132,111,84.0909090909091,512
Control,-1.0471975511965976,132,68,51.515151515151516,512
Control,-0.5235987755982988,132,69,52.27272727272727,512
Control,0.0,132,45,34.090909090909086,512
Control,0.5235987755982988,132,69,52.27272727272727,512
Control,1.0471975511965976,132,70,53.03030303030303,512
Control,1.5707963267948966,132,77,58.333333333333336,512
Bilateral,-1.5707963267948966,132,128,96.96969696969697,513
Bilateral,-1.0471975511965976,132,44,33.33333333333333,513
Bilateral,-0.5235987755982988,132,34,25.757575757575758,513
Bilateral,0.0,132,37,28.030303030303028,513
Bilateral,0.5235987755982988,132,50,37.878787878787875,513
Bilateral,1.0471975511965976,132,31,23.484848484848484,513
Bilateral,1.5707963267948966,132,61,46.21212121212121,513
Control,-1.5707963267948966,132,110,83.33333333333334,513
Control,-1.0471975511965976,132,74,56.060606060606055,513
Control,-0.5235987755982988,132,72,54.54545454545454,513
Control,0.0,132,39,29.545454545454547,513
Control,0.5235987755982988,132,58,43.93939393939394,513
Control,1.0471975511965976,132,72,54.54545454545454,513
Control,1.5707963267948966,132,76,57.57575757575758,513
Bilateral,-1.5707963267948966,132,130,98.48484848484848,514
Bilateral,-1.0471975511965976,132,41,31.060606060606062,514
Bilateral,-0.5235987755982988,132,32,24.242424242424242,514
Bilateral,0.0,132,33,25.0,514
Bilateral,0.5235987755982988,132,51,38.63636363636363,514
Bilateral,1.0471975511965976,132,40,30.303030303030305,514
Bilateral,1.5707963267948966,132,57,43.18181818181818,514
Control,-1.5707963267948966,132,115,87.12121212121212,514
Control,-1.0471975511965976,132,85,64.39393939393939,514
Control,-0.5235987755982988,132,73,55.3030303030303,514
Control,0.0,132,36,27.27272727272727,514
Control,0.5235987755982988,132,65,49.24242424242424,514
Control,1.0471975511965976,132,78,59.09090909090909,514
Control,1.5707963267948966,132,80,60.60606060606061,514
Bilateral,-1.5707963267948966,132,127,96.21212121212122,515
Bilateral,-1.0471975511965976,132,40,30.303030303030305,515
Bilateral,-0.5235987755982988,132,36,27.27272727272727,515
Bilateral,0.0,132,33,25.0,515
Bilateral,0.5235987755982988,132,50,37.878787878787875,515
Bilateral,1.0471975511965976,132,53,40.15151515151515,515
Bilateral,1.5707963267948966,132,57,43.18181818181818,515
Control,-1.5707963267948966,132,114,86.36363636363636,515
Control,-1.0471975511965976,132,74,56.060606060606055,515
Control,-0.5235987755982988,132,73,55.3030303030303,515
Control,0.0,132,42,31.818181818181817,515
Control,0.5235987755982988,132,76,57.57575757575758,515
Control,1.0471975511965976,132,73,55.3030303030303,515
Control,1.5707963267948966,132,76,57.57575757575758,515
Bilateral,-1.5707963267948966,132,131,99.24242424242425,516
Bilateral,-1.0471975511965976,132,31,23.484848484848484,516
Bilateral,-0.5235987755982988,132,32,24.242424242424242,516
Bilateral,0.0,132,31,23.484848484848484,516
Bilateral,0.5235987755982988,132,48,36.36363636363637,516
Bilateral,1.0471975511965976,132,43,32.57575757575758,516
Bilateral,1.5707963267948966,132,60,45.45454545454545,516
Control,-1.5707963267948966,132,108,81.81818181818183,516
Control,-1.0471975511965976,132,74,56.060606060606055,516
Control,-0.5235987755982988,132,64,48.484848484848484,516
Control,0.0,132,47,35.60606060606061,516
Control,0.5235987755982988,132,81,61.36363636363637,516
Control,1.0471975511965976,132,66,50.0,516
Control,1.5707963267948966,132,77,58.333333333333336,516
Bilateral,-1.5707963267948966,132,129,97.72727272727273,517
Bilateral,-1.0471975511965976,132,35,26.515151515151516,517
Bilateral,-0.5235987755982988,132,32,24.242424242424242,517
Bilateral,0.0,132,35,26.515151515151516,517
Bilateral,0.5235987755982988,132,49,37.121212121212125,517
Bilateral,1.0471975511965976,132,43,32.57575757575758,517
Bilateral,1.5707963267948966,132,64,48.484848484848484,517
Control,-1.5707963267948966,132,113,85.60606060606061,517
Control,-1.0471975511965976,132,59,44.696969696969695,517
Control,-0.5235987755982988,132,74,56.060606060606055,517
Control,0.0,132,42,31.818181818181817,517
Control,0.5235987755982988,132,72,54.54545454545454,517
Control,1.0471975511965976,132,77,58.333333333333336,517
Control,1.5707963267948966,132,80,60.60606060606061,517
Bilateral,-1.5707963267948966,132,124,93.93939393939394,518
Bilateral,-1.0471975511965976,132,41,31.060606060606062,518
Bilateral,-0.5235987755982988,132,30,22.727272727272727,518
Bilateral,0.0,132,35,26.515151515151516,518
Bilateral,0.5235987755982988,132,56,42.42424242424242,518
Bilateral,1.0471975511965976,132,42,31.818181818181817,518
Bilateral,1.5707963267948966,132,66,50.0,518
Control,-1.5707963267948966,132,112,84.84848484848484,518
Control,-1.0471975511965976,132,70,53.03030303030303,518
Control,-0.5235987755982988,132,68,51.515151515151516,518
Control,0.0,132,36,27.27272727272727,518
Control,0.5235987755982988,132,73,55.3030303030303,518
Control,1.0471975511965976,132,82,62.121212121212125,518
Control,1.5707963267948966,132,71,53.78787878787878,518
Bilateral,-1.5707963267948966,132,127,96.21212121212122,519
Bilateral,-1.0471975511965976,132,43,32.57575757575758,519
Bilateral,-0.5235987755982988,132,35,26.515151515151516,519
Bilateral,0.0,132,36,27.27272727272727,519
Bilateral,0.5235987755982988,132,43,32.57575757575758,519
Bilateral,1.0471975511965976,132,47,35.60606060606061,519
Bilateral,1.5707963267948966,132,67,50.75757575757576,519
Control,-1.5707963267948966,132,115,87.12121212121212,519
Control,-1.0471975511965976,132,74,56.060606060606055,519
Control,-0.5235987755982988,132,77,58.333333333333336,519
Control,0.0,132,39,29.545454545454547,519
Control,0.5235987755982988,132,64,48.484848484848484,519
Control,1.0471975511965976,132,78,59.09090909090909,519
Control,1.5707963267948966,132,77,58.333333333333336,519
Bilateral,-1.5707963267948966,132,128,96.96969696969697,520
Bilateral,-1.0471975511965976,132,30,22.727272727272727,520
Bilateral,-0.5235987755982988,132,38,28.78787878787879,520
Bilateral,0.0,132,33,25.0,520
Bilateral,0.5235987755982988,132,44,33.33333333333333,520
Bilateral,1.0471975511965976,132,48,36.36363636363637,520
Bilateral,1.5707963267948966,132,67,50.75757575757576,520
Control,-1.5707963267948966,132,115,87.12121212121212,520
Control,-1.0471975511965976,132,85,64.39393939393939,520
Control,-0.5235987755982988,132,75,56.81818181818182,520
Control,0.0,132,43,32.57575757575758,520
Control,0.5235987755982988,132,75,56.81818181818182,520
Control,1.0471975511965976,132,74,56.060606060606055,520
Control,1.5707963267948966,132,74,56.060606060606055,520
Bilateral,-1.5707963267948966,132,130,98.48484848484848,521
Bilateral,-1.0471975511965976,132,42,31.818181818181817,521
Bilateral,-0.5235987755982988,132,36,27.27272727272727,521
Bilateral,0.0,132,25,18.939393939393938,521
Bilateral,0.5235987755982988,132,48,36.36363636363637,521
Bilateral,1.0471975511965976,132,39,29.545454545454547,521
Bilateral,1.5707963267948966,132,55,41.66666666666667,521
Control,-1.5707963267948966,132,118,89.39393939393939,521
Control,-1.0471975511965976,132,76,57.57575757575758,521
Control,-0.5235987755982988,132,74,56.060606060606055,521
Control,0.0,132,39,29.545454545454547,521
Control,0.5235987755982988,132,66,50.0,521
Control,1.0471975511965976,132,75,56.81818181818182,521
Control,1.5707963267948966,132,88,66.66666666666666,521
Bilateral,-1.5707963267948966,132,128,96.96969696969697,522
Bilateral,-1.0471975511965976,132,37,28.030303030303028,522
Bilateral,-0.5235987755982988,132,30,22.727272727272727,522
Bilateral,0.0,132,30,22.727272727272727,522
Bilateral,0.5235987755982988,132,48,36.36363636363637,522
Bilateral,1.0471975511965976,132,38,28.78787878787879,522
Bilateral,1.5707963267948966,132,62,46.96969696969697,522
Control,-1.5707963267948966,132,114,86.36363636363636,522
Control,-1.0471975511965976,132,85,64.39393939393939,522
Control,-0.5235987755982988,132,70,53.03030303030303,522
Control,0.0,132,45,34.090909090909086,522
Control,0.5235987755982988,132,75,56.81818181818182,522
Control,1.0471975511965976,132,62,46.96969696969697,522
Control,1.5707963267948966,132,72,54.54545454545454,522
Bilateral,-1.5707963267948966,132,127,96.21212121212122,523
Bilateral,-1.0471975511965976,132,24,18.181818181818183,523
Bilateral,-0.5235987755982988,132,34,25.757575757575758,523
Bilateral,0.0,132,31,23.484848484848484,523
Bilateral,0.5235987755982988,132,48,36.36363636363637,523
Bilateral,1.0471975511965976,132,52,39.39393939393939,523
Bilateral,1.5707963267948966,132,61,46.21212121212121,523
Control,-1.5707963267948966,132,111,84.0909090909091,523
Control,-1.0471975511965976,132,79,59.84848484848485,523
Control,-0.5235987755982988,132,79,59.84848484848485,523
Control,0.0,132,47,35.60606060606061,523
Control,0.5235987755982988,132,77,58.333333333333336,523
Control,1.0471975511965976,132,72,54.54545454545454,523
Control,1.5707963267948966,132,85,64.39393939393939,523
Bilateral,-1.5707963267948966,132,129,97.72727272727273,524
Bilateral,-1.0471975511965976,132,49,37.121212121212125,524
Bilateral,-0.5235987755982988,132,32,24.242424242424242,524
Bilateral,0.0,132,41,31.060606060606062,524
Bilateral,0.5235987755982988,132,47,35.60606060606061,524
Bilateral,1.0471975511965976,132,50,37.878787878787875,524
Bilateral,1.5707963267948966,132,67,50.75757575757576,524
Control,-1.5707963267948966,132,116,87.87878787878788,524
Control,-1.0471975511965976,132,73,55.3030303030303,524
