Condition,spkr_hemifield,nTrials,nCorrect,pCorrect,iteration
Control,L,207,145,70.04830917874396,258
Control,R,207,131,63.28502415458937,258
Left,L,207,134,64.73429951690821,258
Left,R,207,72,34.78260869565217,258
Right,L,207,127,61.35265700483091,258
Right,R,207,109,52.65700483091788,258
Bilateral,L,207,110,53.14009661835749,259
Bilateral,R,207,85,41.06280193236715,259
Control,L,207,135,65.21739130434783,259
Control,R,207,124,59.90338164251207,259
Left,L,207,136,65.70048309178745,259
Left,R,207,76,36.71497584541063,259
Right,L,207,119,57.48792270531401,259
Right,R,207,93,44.927536231884055,259
Bilateral,L,207,98,47.34299516908212,260
Bilateral,R,207,84,40.57971014492754,260
Control,L,207,137,66.18357487922705,260
Control,R,207,119,57.48792270531401,260
Left,L,207,135,65.21739130434783,260
Left,R,207,78,37.68115942028986,260
Right,L,207,105,50.72463768115942,260
Right,R,207,93,44.927536231884055,260
Bilateral,L,207,107,51.690821256038646,261
Bilateral,R,207,75,36.231884057971016,261
Control,L,207,131,63.28502415458937,261
Control,R,207,116,56.038647342995176,261
Left,L,207,134,64.73429951690821,261
Left,R,207,87,42.028985507246375,261
Right,L,207,121,58.454106280193244,261
Right,R,207,98,47.34299516908212,261
Bilateral,L,207,100,48.309178743961354,262
Bilateral,R,207,90,43.47826086956522,262
Control,L,207,141,68.11594202898551,262
Control,R,207,125,60.38647342995169,262
Left,L,207,124,59.90338164251207,262
Left,R,207,75,36.231884057971016,262
Right,L,207,122,58.93719806763285,262
Right,R,207,103,49.75845410628019,262
Bilateral,L,207,109,52.65700483091788,263
Bilateral,R,207,72,34.78260869565217,263
Control,L,207,123,59.42028985507246,263
Control,R,207,116,56.038647342995176,263
Left,L,207,133,64.25120772946859,263
Left,R,207,78,37.68115942028986,263
Right,L,207,133,64.25120772946859,263
Right,R,207,103,49.75845410628019,263
Bilateral,L,207,102,49.275362318840585,264
Bilateral,R,207,80,38.64734299516908,264
Control,L,207,134,64.73429951690821,264
Control,R,207,124,59.90338164251207,264
Left,L,207,148,71.49758454106279,264
Left,R,207,81,39.130434782608695,264
Right,L,207,112,54.106280193236714,264
Right,R,207,102,49.275362318840585,264
Bilateral,L,207,93,44.927536231884055,265
Bilateral,R,207,82,39.61352657004831,265
Control,L,207,142,68.59903381642512,265
Control,R,207,128,61.83574879227053,265
Left,L,207,122,58.93719806763285,265
Left,R,207,75,36.231884057971016,265
Right,L,207,133,64.25120772946859,265
Right,R,207,102,49.275362318840585,265
Bilateral,L,207,113,54.589371980676326,266
Bilateral,R,207,82,39.61352657004831,266
Control,L,207,142,68.59903381642512,266
Control,R,207,105,50.72463768115942,266
Left,L,207,135,65.21739130434783,266
Left,R,207,72,34.78260869565217,266
Right,L,207,137,66.18357487922705,266
Right,R,207,100,48.309178743961354,266
Bilateral,L,207,107,51.690821256038646,267
Bilateral,R,207,78,37.68115942028986,267
Control,L,207,127,61.35265700483091,267
Control,R,207,123,59.42028985507246,267
Left,L,207,137,66.18357487922705,267
Left,R,207,68,32.850241545893724,267
Right,L,207,129,62.31884057971014,267
Right,R,207,111,53.62318840579711,267
Bilateral,L,207,101,48.792270531400966,268
Bilateral,R,207,84,40.57971014492754,268
Control,L,207,125,60.38647342995169,268
Control,R,207,125,60.38647342995169,268
Left,L,207,138,66.66666666666666,268
Left,R,207,68,32.850241545893724,268
Right,L,207,124,59.90338164251207,268
Right,R,207,106,51.20772946859904,268
Bilateral,L,207,104,50.24154589371981,269
Bilateral,R,207,81,39.130434782608695,269
Control,L,207,138,66.66666666666666,269
Control,R,207,120,57.971014492753625,269
Left,L,207,134,64.73429951690821,269
Left,R,207,78,37.68115942028986,269
Right,L,207,115,55.55555555555556,269
Right,R,207,98,47.34299516908212,269
Bilateral,L,207,97,46.85990338164252,270
Bilateral,R,207,82,39.61352657004831,270
Control,L,207,134,64.73429951690821,270
Control,R,207,123,59.42028985507246,270
Left,L,207,142,68.59903381642512,270
Left,R,207,84,40.57971014492754,270
Right,L,207,113,54.589371980676326,270
Right,R,207,107,51.690821256038646,270
Bilateral,L,207,109,52.65700483091788,271
Bilateral,R,207,75,36.231884057971016,271
Control,L,207,135,65.21739130434783,271
Control,R,207,106,51.20772946859904,271
Left,L,207,131,63.28502415458937,271
Left,R,207,80,38.64734299516908,271
Right,L,207,126,60.86956521739131,271
Right,R,207,102,49.275362318840585,271
Bilateral,L,207,97,46.85990338164252,272
Bilateral,R,207,78,37.68115942028986,272
Control,L,207,136,65.70048309178745,272
Control,R,207,113,54.589371980676326,272
Left,L,207,143,69.08212560386472,272
Left,R,207,61,29.468599033816425,272
Right,L,207,111,53.62318840579711,272
Right,R,207,92,44.44444444444444,272
Bilateral,L,207,106,51.20772946859904,273
Bilateral,R,207,80,38.64734299516908,273
Control,L,207,139,67.14975845410628,273
Control,R,207,129,62.31884057971014,273
Left,L,207,134,64.73429951690821,273
Left,R,207,77,37.19806763285024,273
Right,L,207,124,59.90338164251207,273
Right,R,207,100,48.309178743961354,273
Bilateral,L,207,106,51.20772946859904,274
Bilateral,R,207,82,39.61352657004831,274
Control,L,207,123,59.42028985507246,274
Control,R,207,112,54.106280193236714,274
Left,L,207,132,63.76811594202898,274
Left,R,207,72,34.78260869565217,274
Right,L,207,110,53.14009661835749,274
Right,R,207,99,47.82608695652174,274
Bilateral,L,207,106,51.20772946859904,275
Bilateral,R,207,86,41.54589371980676,275
Control,L,207,122,58.93719806763285,275
Control,R,207,116,56.038647342995176,275
Left,L,207,126,60.86956521739131,275
Left,R,207,61,29.468599033816425,275
Right,L,207,123,59.42028985507246,275
Right,R,207,103,49.75845410628019,275
Bilateral,L,207,107,51.690821256038646,276
Bilateral,R,207,87,42.028985507246375,276
Control,L,207,140,67.6328502415459,276
Control,R,207,118,57.00483091787439,276
Left,L,207,135,65.21739130434783,276
Left,R,207,73,35.26570048309179,276
Right,L,207,127,61.35265700483091,276
Right,R,207,89,42.99516908212561,276
Bilateral,L,207,104,50.24154589371981,277
Bilateral,R,207,82,39.61352657004831,277
Control,L,207,130,62.80193236714976,277
Control,R,207,122,58.93719806763285,277
Left,L,207,126,60.86956521739131,277
Left,R,207,77,37.19806763285024,277
Right,L,207,119,57.48792270531401,277
Right,R,207,98,47.34299516908212,277
Bilateral,L,207,105,50.72463768115942,278
Bilateral,R,207,71,34.29951690821256,278
Control,L,207,131,63.28502415458937,278
Control,R,207,118,57.00483091787439,278
Left,L,207,127,61.35265700483091,278
Left,R,207,71,34.29951690821256,278
Right,L,207,133,64.25120772946859,278
Right,R,207,99,47.82608695652174,278
Bilateral,L,207,105,50.72463768115942,279
Bilateral,R,207,78,37.68115942028986,279
Control,L,207,130,62.80193236714976,279
Control,R,207,113,54.589371980676326,279
Left,L,207,133,64.25120772946859,279
Left,R,207,79,38.164251207729464,279
Right,L,207,119,57.48792270531401,279
Right,R,207,96,46.3768115942029,279
Bilateral,L,207,102,49.275362318840585,280
Bilateral,R,207,91,43.96135265700483,280
Control,L,207,127,61.35265700483091,280
Control,R,207,109,52.65700483091788,280
Left,L,207,131,63.28502415458937,280
Left,R,207,76,36.71497584541063,280
Right,L,207,112,54.106280193236714,280
Right,R,207,108,52.17391304347826,280
Bilateral,L,207,115,55.55555555555556,281
Bilateral,R,207,85,41.06280193236715,281
Control,L,207,130,62.80193236714976,281
Control,R,207,109,52.65700483091788,281
Left,L,207,128,61.83574879227053,281
Left,R,207,78,37.68115942028986,281
Right,L,207,115,55.55555555555556,281
Right,R,207,104,50.24154589371981,281
Bilateral,L,207,101,48.792270531400966,282
Bilateral,R,207,81,39.130434782608695,282
Control,L,207,142,68.59903381642512,282
Control,R,207,117,56.52173913043478,282
Left,L,207,125,60.38647342995169,282
Left,R,207,78,37.68115942028986,282
Right,L,207,123,59.42028985507246,282
Right,R,207,91,43.96135265700483,282
Bilateral,L,207,107,51.690821256038646,283
Bilateral,R,207,84,40.57971014492754,283
Control,L,207,135,65.21739130434783,283
Control,R,207,118,57.00483091787439,283
Left,L,207,127,61.35265700483091,283
Left,R,207,67,32.367149758454104,283
Right,L,207,122,58.93719806763285,283
Right,R,207,103,49.75845410628019,283
Bilateral,L,207,107,51.690821256038646,284
Bilateral,R,207,76,36.71497584541063,284
Control,L,207,135,65.21739130434783,284
Control,R,207,113,54.589371980676326,284
Left,L,207,142,68.59903381642512,284
Left,R,207,79,38.164251207729464,284
Right,L,207,116,56.038647342995176,284
Right,R,207,108,52.17391304347826,284
Bilateral,L,207,102,49.275362318840585,285
Bilateral,R,207,75,36.231884057971016,285
Control,L,207,135,65.21739130434783,285
Control,R,207,122,58.93719806763285,285
Left,L,207,135,65.21739130434783,285
Left,R,207,83,40.09661835748793,285
Right,L,207,113,54.589371980676326,285
Right,R,207,104,50.24154589371981,285
Bilateral,L,207,109,52.65700483091788,286
Bilateral,R,207,76,36.71497584541063,286
Control,L,207,121,58.454106280193244,286
Control,R,207,111,53.62318840579711,286
Left,L,207,133,64.25120772946859,286
Left,R,207,70,33.81642512077295,286
Right,L,207,109,52.65700483091788,286
Right,R,207,95,45.893719806763286,286
Bilateral,L,207,115,55.55555555555556,287
Bilateral,R,207,83,40.09661835748793,287
Control,L,207,137,66.18357487922705,287
Control,R,207,113,54.589371980676326,287
Left,L,207,131,63.28502415458937,287
Left,R,207,81,39.130434782608695,287
Right,L,207,128,61.83574879227053,287
Right,R,207,103,49.75845410628019,287
Bilateral,L,207,98,47.34299516908212,288
Bilateral,R,207,79,38.164251207729464,288
Control,L,207,137,66.18357487922705,288
Control,R,207,120,57.971014492753625,288
Left,L,207,131,63.28502415458937,288
Left,R,207,81,39.130434782608695,288
Right,L,207,119,57.48792270531401,288
Right,R,207,96,46.3768115942029,288
Bilateral,L,207,87,42.028985507246375,289
Bilateral,R,207,80,38.64734299516908,289
Control,L,207,127,61.35265700483091,289
Control,R,207,107,51.690821256038646,289
Left,L,207,139,67.14975845410628,289
Left,R,207,78,37.68115942028986,289
Right,L,207,120,57.971014492753625,289
Right,R,207,94,45.410628019323674,289
Bilateral,L,207,107,51.690821256038646,290
Bilateral,R,207,80,38.64734299516908,290
Control,L,207,130,62.80193236714976,290
Control,R,207,111,53.62318840579711,290
Left,L,207,133,64.25120772946859,290
Left,R,207,63,30.434782608695656,290
Right,L,207,114,55.072463768115945,290
Right,R,207,101,48.792270531400966,290
Bilateral,L,207,107,51.690821256038646,291
Bilateral,R,207,79,38.164251207729464,291
Control,L,207,130,62.80193236714976,291
Control,R,207,116,56.038647342995176,291
Left,L,207,138,66.66666666666666,291
Left,R,207,89,42.99516908212561,291
Right,L,207,123,59.42028985507246,291
Right,R,207,96,46.3768115942029,291
Bilateral,L,207,103,49.75845410628019,292
Bilateral,R,207,83,40.09661835748793,292
Control,L,207,133,64.25120772946859,292
Control,R,207,107,51.690821256038646,292
Left,L,207,129,62.31884057971014,292
Left,R,207,90,43.47826086956522,292
Right,L,207,114,55.072463768115945,292
Right,R,207,106,51.20772946859904,292
Bilateral,L,207,104,50.24154589371981,293
Bilateral,R,207,91,43.96135265700483,293
Control,L,207,132,63.76811594202898,293
Control,R,207,106,51.20772946859904,293
Left,L,207,132,63.76811594202898,293
Left,R,207,82,39.61352657004831,293
Right,L,207,115,55.55555555555556,293
Right,R,207,97,46.85990338164252,293
Bilateral,L,207,106,51.20772946859904,294
Bilateral,R,207,82,39.61352657004831,294
Control,L,207,138,66.66666666666666,294
Control,R,207,121,58.454106280193244,294
Left,L,207,128,61.83574879227053,294
Left,R,207,83,40.09661835748793,294
Right,L,207,119,57.48792270531401,294
Right,R,207,100,48.309178743961354,294
Bilateral,L,207,100,48.309178743961354,295
Bilateral,R,207,83,40.09661835748793,295
Control,L,207,141,68.11594202898551,295
Control,R,207,103,49.75845410628019,295
Left,L,207,142,68.59903381642512,295
Left,R,207,68,32.850241545893724,295
Right,L,207,115,55.55555555555556,295
Right,R,207,100,48.309178743961354,295
Bilateral,L,207,99,47.82608695652174,296
Bilateral,R,207,75,36.231884057971016,296
Control,L,207,139,67.14975845410628,296
Control,R,207,125,60.38647342995169,296
Left,L,207,134,64.73429951690821,296
Left,R,207,66,31.88405797101449,296
Right,L,207,114,55.072463768115945,296
Right,R,207,105,50.72463768115942,296
Bilateral,L,207,102,49.275362318840585,297
Bilateral,R,207,80,38.64734299516908,297
Control,L,207,127,61.35265700483091,297
Control,R,207,125,60.38647342995169,297
Left,L,207,142,68.59903381642512,297
Left,R,207,64,30.917874396135264,297
Right,L,207,115,55.55555555555556,297
Right,R,207,104,50.24154589371981,297
Bilateral,L,207,99,47.82608695652174,298
Bilateral,R,207,99,47.82608695652174,298
Control,L,207,141,68.11594202898551,298
Control,R,207,117,56.52173913043478,298
Left,L,207,122,58.93719806763285,298
Left,R,207,78,37.68115942028986,298
Right,L,207,116,56.038647342995176,298
Right,R,207,98,47.34299516908212,298
Bilateral,L,207,104,50.24154589371981,299
Bilateral,R,207,69,33.33333333333333,299
Control,L,207,131,63.28502415458937,299
Control,R,207,114,55.072463768115945,299
Left,L,207,134,64.73429951690821,299
Left,R,207,82,39.61352657004831,299
Right,L,207,128,61.83574879227053,299
Right,R,207,101,48.792270531400966,299
Bilateral,L,207,106,51.20772946859904,300
Bilateral,R,207,78,37.68115942028986,300
Control,L,207,123,59.42028985507246,300
Control,R,207,101,48.792270531400966,300
Left,L,207,138,66.66666666666666,300
Left,R,207,66,31.88405797101449,300
Right,L,207,124,59.90338164251207,300
Right,R,207,101,48.792270531400966,300
Bilateral,L,207,104,50.24154589371981,301
Bilateral,R,207,83,40.09661835748793,301
Control,L,207,123,59.42028985507246,301
Control,R,207,118,57.00483091787439,301
Left,L,207,138,66.66666666666666,301
Left,R,207,82,39.61352657004831,301
Right,L,207,108,52.17391304347826,301
Right,R,207,112,54.106280193236714,301
Bilateral,L,207,112,54.106280193236714,302
Bilateral,R,207,78,37.68115942028986,302
Control,L,207,127,61.35265700483091,302
Control,R,207,110,53.14009661835749,302
Left,L,207,140,67.6328502415459,302
Left,R,207,79,38.164251207729464,302
Right,L,207,109,52.65700483091788,302
Right,R,207,104,50.24154589371981,302
Bilateral,L,207,92,44.44444444444444,303
Bilateral,R,207,76,36.71497584541063,303
Control,L,207,135,65.21739130434783,303
Control,R,207,110,53.14009661835749,303
Left,L,207,127,61.35265700483091,303
Left,R,207,80,38.64734299516908,303
Right,L,207,112,54.106280193236714,303
Right,R,207,104,50.24154589371981,303
Bilateral,L,207,106,51.20772946859904,304
Bilateral,R,207,89,42.99516908212561,304
Control,L,207,138,66.66666666666666,304
Control,R,207,107,51.690821256038646,304
Left,L,207,125,60.38647342995169,304
Left,R,207,76,36.71497584541063,304
Right,L,207,122,58.93719806763285,304
Right,R,207,107,51.690821256038646,304
Bilateral,L,207,101,48.792270531400966,305
Bilateral,R,207,72,34.78260869565217,305
Control,L,207,135,65.21739130434783,305
Control,R,207,122,58.93719806763285,305
Left,L,207,134,64.73429951690821,305
Left,R,207,77,37.19806763285024,305
Right,L,207,122,58.93719806763285,305
Right,R,207,109,52.65700483091788,305
Bilateral,L,207,106,51.20772946859904,306
Bilateral,R,207,90,43.47826086956522,306
Control,L,207,126,60.86956521739131,306
Control,R,207,103,49.75845410628019,306
Left,L,207,138,66.66666666666666,306
Left,R,207,76,36.71497584541063,306
Right,L,207,101,48.792270531400966,306
Right,R,207,89,42.99516908212561,306
Bilateral,L,207,96,46.3768115942029,307
Bilateral,R,207,90,43.47826086956522,307
Control,L,207,133,64.25120772946859,307
Control,R,207,109,52.65700483091788,307
Left,L,207,135,65.21739130434783,307
Left,R,207,78,37.68115942028986,307
Right,L,207,119,57.48792270531401,307
Right,R,207,111,53.62318840579711,307
Bilateral,L,207,101,48.792270531400966,308
Bilateral,R,207,90,43.47826086956522,308
Control,L,207,145,70.04830917874396,308
Control,R,207,110,53.14009661835749,308
Left,L,207,126,60.86956521739131,308
Left,R,207,74,35.748792270531396,308
Right,L,207,121,58.454106280193244,308
Right,R,207,105,50.72463768115942,308
Bilateral,L,207,99,47.82608695652174,309
Bilateral,R,207,82,39.61352657004831,309
Control,L,207,124,59.90338164251207,309
Control,R,207,126,60.86956521739131,309
Left,L,207,131,63.28502415458937,309
Left,R,207,67,32.367149758454104,309
Right,L,207,115,55.55555555555556,309
Right,R,207,111,53.62318840579711,309
Bilateral,L,207,106,51.20772946859904,310
Bilateral,R,207,76,36.71497584541063,310
Control,L,207,136,65.70048309178745,310
Control,R,207,111,53.62318840579711,310
Left,L,207,127,61.35265700483091,310
Left,R,207,70,33.81642512077295,310
Right,L,207,129,62.31884057971014,310
Right,R,207,86,41.54589371980676,310
Bilateral,L,207,106,51.20772946859904,311
Bilateral,R,207,78,37.68115942028986,311
Control,L,207,138,66.66666666666666,311
Control,R,207,110,53.14009661835749,311
Left,L,207,134,64.73429951690821,311
Left,R,207,74,35.748792270531396,311
Right,L,207,125,60.38647342995169,311
Right,R,207,111,53.62318840579711,311
Bilateral,L,207,99,47.82608695652174,312
Bilateral,R,207,67,32.367149758454104,312
Control,L,207,129,62.31884057971014,312
Control,R,207,117,56.52173913043478,312
Left,L,207,136,65.70048309178745,312
Left,R,207,77,37.19806763285024,312
Right,L,207,113,54.589371980676326,312
Right,R,207,92,44.44444444444444,312
Bilateral,L,207,100,48.309178743961354,313
Bilateral,R,207,80,38.64734299516908,313
Control,L,207,125,60.38647342995169,313
Control,R,207,119,57.48792270531401,313
Left,L,207,135,65.21739130434783,313
Left,R,207,75,36.231884057971016,313
