Condition,spkr_hemifield,nTrials,nCorrect,pCorrect,iteration
Left,R,207,78,37.68115942028986,918
Right,L,207,121,58.454106280193244,918
Right,R,207,102,49.275362318840585,918
Left,L,207,127,61.35265700483091,919
Left,R,207,68,32.850241545893724,919
Right,L,207,109,52.65700483091788,919
Right,R,207,103,49.75845410628019,919
Left,L,207,137,66.18357487922705,920
Left,R,207,77,37.19806763285024,920
Right,L,207,120,57.971014492753625,920
Right,R,207,100,48.309178743961354,920
Left,L,207,145,70.04830917874396,921
Left,R,207,72,34.78260869565217,921
Right,L,207,111,53.62318840579711,921
Right,R,207,106,51.20772946859904,921
Left,L,207,133,64.25120772946859,922
Left,R,207,75,36.231884057971016,922
Right,L,207,125,60.38647342995169,922
Right,R,207,96,46.3768115942029,922
Left,L,207,135,65.21739130434783,923
Left,R,207,77,37.19806763285024,923
Right,L,207,112,54.106280193236714,923
Right,R,207,107,51.690821256038646,923
Left,L,207,141,68.11594202898551,924
Left,R,207,72,34.78260869565217,924
Right,L,207,112,54.106280193236714,924
Right,R,207,106,51.20772946859904,924
Left,L,207,129,62.31884057971014,925
Left,R,207,90,43.47826086956522,925
Right,L,207,118,57.00483091787439,925
Right,R,207,102,49.275362318840585,925
Left,L,207,141,68.11594202898551,926
Left,R,207,72,34.78260869565217,926
Right,L,207,112,54.106280193236714,926
Right,R,207,105,50.72463768115942,926
Left,L,207,136,65.70048309178745,927
Left,R,207,71,34.29951690821256,927
Right,L,207,109,52.65700483091788,927
Right,R,207,92,44.44444444444444,927
Left,L,207,137,66.18357487922705,928
Left,R,207,81,39.130434782608695,928
Right,L,207,122,58.93719806763285,928
Right,R,207,90,43.47826086956522,928
Left,L,207,141,68.11594202898551,929
Left,R,207,78,37.68115942028986,929
Right,L,207,122,58.93719806763285,929
Right,R,207,97,46.85990338164252,929
Left,L,207,146,70.53140096618358,930
Left,R,207,71,34.29951690821256,930
Right,L,207,119,57.48792270531401,930
Right,R,207,93,44.927536231884055,930
Left,L,207,140,67.6328502415459,931
Left,R,207,84,40.57971014492754,931
Right,L,207,122,58.93719806763285,931
Right,R,207,100,48.309178743961354,931
Left,L,207,132,63.76811594202898,932
Left,R,207,66,31.88405797101449,932
Right,L,207,115,55.55555555555556,932
Right,R,207,84,40.57971014492754,932
Left,L,207,125,60.38647342995169,933
Left,R,207,74,35.748792270531396,933
Right,L,207,109,52.65700483091788,933
Right,R,207,107,51.690821256038646,933
Left,L,207,128,61.83574879227053,934
Left,R,207,75,36.231884057971016,934
Right,L,207,115,55.55555555555556,934
Right,R,207,92,44.44444444444444,934
Left,L,207,140,67.6328502415459,935
Left,R,207,79,38.164251207729464,935
Right,L,207,106,51.20772946859904,935
Right,R,207,92,44.44444444444444,935
Left,L,207,136,65.70048309178745,936
Left,R,207,84,40.57971014492754,936
Right,L,207,113,54.589371980676326,936
Right,R,207,108,52.17391304347826,936
Left,L,207,140,67.6328502415459,937
Left,R,207,82,39.61352657004831,937
Right,L,207,117,56.52173913043478,937
Right,R,207,100,48.309178743961354,937
Left,L,207,143,69.08212560386472,938
Left,R,207,75,36.231884057971016,938
Right,L,207,114,55.072463768115945,938
Right,R,207,95,45.893719806763286,938
Left,L,207,130,62.80193236714976,939
Left,R,207,70,33.81642512077295,939
Right,L,207,116,56.038647342995176,939
Right,R,207,96,46.3768115942029,939
Left,L,207,133,64.25120772946859,940
Left,R,207,65,31.40096618357488,940
Right,L,207,109,52.65700483091788,940
Right,R,207,100,48.309178743961354,940
Left,L,207,139,67.14975845410628,941
Left,R,207,82,39.61352657004831,941
Right,L,207,120,57.971014492753625,941
Right,R,207,104,50.24154589371981,941
Left,L,207,135,65.21739130434783,942
Left,R,207,71,34.29951690821256,942
Right,L,207,115,55.55555555555556,942
Right,R,207,106,51.20772946859904,942
Left,L,207,135,65.21739130434783,943
Left,R,207,78,37.68115942028986,943
Right,L,207,114,55.072463768115945,943
Right,R,207,99,47.82608695652174,943
Left,L,207,140,67.6328502415459,944
Left,R,207,78,37.68115942028986,944
Right,L,207,110,53.14009661835749,944
Right,R,207,104,50.24154589371981,944
Left,L,207,133,64.25120772946859,945
Left,R,207,73,35.26570048309179,945
Right,L,207,120,57.971014492753625,945
Right,R,207,115,55.55555555555556,945
Left,L,207,136,65.70048309178745,946
Left,R,207,76,36.71497584541063,946
Right,L,207,126,60.86956521739131,946
Right,R,207,92,44.44444444444444,946
Left,L,207,135,65.21739130434783,947
Left,R,207,66,31.88405797101449,947
Right,L,207,119,57.48792270531401,947
Right,R,207,111,53.62318840579711,947
Left,L,207,140,67.6328502415459,948
Left,R,207,69,33.33333333333333,948
Right,L,207,121,58.454106280193244,948
Right,R,207,81,39.130434782608695,948
Left,L,207,138,66.66666666666666,949
Left,R,207,76,36.71497584541063,949
Right,L,207,123,59.42028985507246,949
Right,R,207,98,47.34299516908212,949
Left,L,207,145,70.04830917874396,950
Left,R,207,57,27.536231884057973,950
Right,L,207,112,54.106280193236714,950
Right,R,207,105,50.72463768115942,950
Left,L,207,141,68.11594202898551,951
Left,R,207,77,37.19806763285024,951
Right,L,207,123,59.42028985507246,951
Right,R,207,98,47.34299516908212,951
Left,L,207,134,64.73429951690821,952
Left,R,207,80,38.64734299516908,952
Right,L,207,113,54.589371980676326,952
Right,R,207,101,48.792270531400966,952
Left,L,207,134,64.73429951690821,953
Left,R,207,84,40.57971014492754,953
Right,L,207,117,56.52173913043478,953
Right,R,207,103,49.75845410628019,953
Left,L,207,139,67.14975845410628,954
Left,R,207,72,34.78260869565217,954
Right,L,207,109,52.65700483091788,954
Right,R,207,106,51.20772946859904,954
Left,L,207,135,65.21739130434783,955
Left,R,207,83,40.09661835748793,955
Right,L,207,113,54.589371980676326,955
Right,R,207,89,42.99516908212561,955
Left,L,207,147,71.01449275362319,956
Left,R,207,81,39.130434782608695,956
Right,L,207,105,50.72463768115942,956
Right,R,207,105,50.72463768115942,956
Left,L,207,136,65.70048309178745,957
Left,R,207,74,35.748792270531396,957
Right,L,207,110,53.14009661835749,957
Right,R,207,98,47.34299516908212,957
Left,L,207,138,66.66666666666666,958
Left,R,207,71,34.29951690821256,958
Right,L,207,117,56.52173913043478,958
Right,R,207,102,49.275362318840585,958
Left,L,207,136,65.70048309178745,959
Left,R,207,72,34.78260869565217,959
Right,L,207,112,54.106280193236714,959
Right,R,207,104,50.24154589371981,959
Left,L,207,138,66.66666666666666,960
Left,R,207,68,32.850241545893724,960
Right,L,207,114,55.072463768115945,960
Right,R,207,107,51.690821256038646,960
Left,L,207,136,65.70048309178745,961
Left,R,207,72,34.78260869565217,961
Right,L,207,117,56.52173913043478,961
Right,R,207,98,47.34299516908212,961
Left,L,207,137,66.18357487922705,962
Left,R,207,79,38.164251207729464,962
Right,L,207,125,60.38647342995169,962
Right,R,207,107,51.690821256038646,962
Left,L,207,136,65.70048309178745,963
Left,R,207,68,32.850241545893724,963
Right,L,207,124,59.90338164251207,963
Right,R,207,101,48.792270531400966,963
Left,L,207,145,70.04830917874396,964
Left,R,207,82,39.61352657004831,964
Right,L,207,112,54.106280193236714,964
Right,R,207,102,49.275362318840585,964
Left,L,207,133,64.25120772946859,965
Left,R,207,75,36.231884057971016,965
Right,L,207,108,52.17391304347826,965
Right,R,207,100,48.309178743961354,965
Left,L,207,133,64.25120772946859,966
Left,R,207,67,32.367149758454104,966
Right,L,207,115,55.55555555555556,966
Right,R,207,102,49.275362318840585,966
Left,L,207,125,60.38647342995169,967
Left,R,207,88,42.51207729468599,967
Right,L,207,111,53.62318840579711,967
Right,R,207,105,50.72463768115942,967
Left,L,207,142,68.59903381642512,968
Left,R,207,91,43.96135265700483,968
Right,L,207,124,59.90338164251207,968
Right,R,207,108,52.17391304347826,968
Left,L,207,138,66.66666666666666,969
Left,R,207,73,35.26570048309179,969
Right,L,207,122,58.93719806763285,969
Right,R,207,107,51.690821256038646,969
Left,L,207,137,66.18357487922705,970
Left,R,207,79,38.164251207729464,970
Right,L,207,123,59.42028985507246,970
Right,R,207,103,49.75845410628019,970
Left,L,207,136,65.70048309178745,971
Left,R,207,74,35.748792270531396,971
Right,L,207,114,55.072463768115945,971
Right,R,207,101,48.792270531400966,971
Left,L,207,139,67.14975845410628,972
Left,R,207,73,35.26570048309179,972
Right,L,207,117,56.52173913043478,972
Right,R,207,101,48.792270531400966,972
Left,L,207,139,67.14975845410628,973
Left,R,207,80,38.64734299516908,973
Right,L,207,117,56.52173913043478,973
Right,R,207,97,46.85990338164252,973
Left,L,207,139,67.14975845410628,974
Left,R,207,82,39.61352657004831,974
Right,L,207,107,51.690821256038646,974
Right,R,207,106,51.20772946859904,974
Left,L,207,131,63.28502415458937,975
Left,R,207,74,35.748792270531396,975
Right,L,207,116,56.038647342995176,975
Right,R,207,99,47.82608695652174,975
Left,L,207,136,65.70048309178745,976
Left,R,207,65,31.40096618357488,976
Right,L,207,105,50.72463768115942,976
Right,R,207,100,48.309178743961354,976
Left,L,207,141,68.11594202898551,977
Left,R,207,72,34.78260869565217,977
Right,L,207,112,54.106280193236714,977
Right,R,207,102,49.275362318840585,977
Left,L,207,129,62.31884057971014,978
Left,R,207,74,35.748792270531396,978
Right,L,207,106,51.20772946859904,978
Right,R,207,94,45.410628019323674,978
Left,L,207,132,63.76811594202898,979
Left,R,207,71,34.29951690821256,979
Right,L,207,115,55.55555555555556,979
Right,R,207,124,59.90338164251207,979
Left,L,207,133,64.25120772946859,980
Left,R,207,82,39.61352657004831,980
Right,L,207,105,50.72463768115942,980
Right,R,207,97,46.85990338164252,980
Left,L,207,132,63.76811594202898,981
Left,R,207,82,39.61352657004831,981
Right,L,207,122,58.93719806763285,981
Right,R,207,91,43.96135265700483,981
Left,L,207,137,66.18357487922705,982
Left,R,207,72,34.78260869565217,982
Right,L,207,113,54.589371980676326,982
Right,R,207,90,43.47826086956522,982
Left,L,207,135,65.21739130434783,983
Left,R,207,77,37.19806763285024,983
Right,L,207,108,52.17391304347826,983
Right,R,207,107,51.690821256038646,983
Left,L,207,133,64.25120772946859,984
Left,R,207,72,34.78260869565217,984
Right,L,207,116,56.038647342995176,984
Right,R,207,101,48.792270531400966,984
Left,L,207,141,68.11594202898551,985
Left,R,207,84,40.57971014492754,985
Right,L,207,121,58.454106280193244,985
Right,R,207,97,46.85990338164252,985
Left,L,207,139,67.14975845410628,986
Left,R,207,71,34.29951690821256,986
Right,L,207,120,57.971014492753625,986
Right,R,207,98,47.34299516908212,986
Left,L,207,147,71.01449275362319,987
Left,R,207,77,37.19806763285024,987
Right,L,207,119,57.48792270531401,987
Right,R,207,104,50.24154589371981,987
Left,L,207,134,64.73429951690821,988
Left,R,207,73,35.26570048309179,988
Right,L,207,118,57.00483091787439,988
Right,R,207,104,50.24154589371981,988
Left,L,207,131,63.28502415458937,989
Left,R,207,72,34.78260869565217,989
Right,L,207,128,61.83574879227053,989
Right,R,207,94,45.410628019323674,989
Left,L,207,123,59.42028985507246,990
Left,R,207,77,37.19806763285024,990
Right,L,207,115,55.55555555555556,990
Right,R,207,96,46.3768115942029,990
Left,L,207,145,70.04830917874396,991
Left,R,207,65,31.40096618357488,991
Right,L,207,105,50.72463768115942,991
Right,R,207,113,54.589371980676326,991
Left,L,207,135,65.21739130434783,992
Left,R,207,72,34.78260869565217,992
Right,L,207,114,55.072463768115945,992
Right,R,207,107,51.690821256038646,992
Left,L,207,128,61.83574879227053,993
Left,R,207,74,35.748792270531396,993
Right,L,207,110,53.14009661835749,993
Right,R,207,99,47.82608695652174,993
Left,L,207,129,62.31884057971014,994
Left,R,207,79,38.164251207729464,994
Right,L,207,128,61.83574879227053,994
Right,R,207,104,50.24154589371981,994
Left,L,207,139,67.14975845410628,995
Left,R,207,74,35.748792270531396,995
Right,L,207,120,57.971014492753625,995
Right,R,207,107,51.690821256038646,995
Left,L,207,133,64.25120772946859,996
Left,R,207,74,35.748792270531396,996
Right,L,207,109,52.65700483091788,996
Right,R,207,88,42.51207729468599,996
Left,L,207,144,69.56521739130434,997
Left,R,207,75,36.231884057971016,997
Right,L,207,109,52.65700483091788,997
Right,R,207,108,52.17391304347826,997
Left,L,207,148,71.49758454106279,998
Left,R,207,85,41.06280193236715,998
Right,L,207,117,56.52173913043478,998
Right,R,207,101,48.792270531400966,998
Left,L,207,134,64.73429951690821,999
Left,R,207,82,39.61352657004831,999
Right,L,207,109,52.65700483091788,999
Right,R,207,106,51.20772946859904,999
