Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,Mask,UniversalStartTime,originalFile,LeftTemperature,RightTemperature,day
92,1,2406.5448,0,460,1105,2857,4205,901,2.5,200,0,0,2408.0821,1,1,23-Feb-2016 17:24:42,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,9,9,736383
93,0,2412.4349,1,730,2058,2857,4205,701,17.5,200,1,1,2416.9633,1,1,23-Feb-2016 17:24:48,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,9,9,736383
94,0,2422.2741,0,460,1105,2857,4205,701,8.5,200,0,1,2424.0203,0,1,23-Feb-2016 17:24:58,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,9,9,736383
95,1,2427.8842,0,460,1105,2857,4205,701,8.5,200,0,0,2431.4603,1,1,23-Feb-2016 17:25:03,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,9,9,736383
96,0,2439.9099,0,730,2058,2857,4205,1001,-0.5,200,1,1,2441.3005,1,1,23-Feb-2016 17:25:15,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,9,9,736383
97,0,2445.6054,0,730,2058,2857,4205,651,17.5,200,1,1,2448.3965,1,0,23-Feb-2016 17:25:21,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,9,9,736383
98,0,2453.5114,0,460,1105,2857,4205,951,11.5,200,0,0,2454.8547,1,0,23-Feb-2016 17:25:29,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,9,9,736383
99,0,2460.556,0,730,2058,2857,4205,851,2.5,200,1,1,2462.7128,1,1,23-Feb-2016 17:25:36,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,9,9,736383
100,0,2468.5999,0,730,2058,2857,4205,901,8.5,200,1,1,2470.3314,1,0,23-Feb-2016 17:25:44,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,8,8,736383
101,0,2474.8737,0,460,1105,2857,4205,751,14.5,200,0,0,2476.1056,1,1,23-Feb-2016 17:25:50,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,8,8,736383
102,0,2485.355,0,460,1105,2857,4205,601,-0.5,200,0,0,2486.7085,1,0,23-Feb-2016 17:26:01,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,8,8,736383
103,0,2490.6975,1,460,1105,2857,4205,501,-0.5,200,0,1,2494.7314,0,1,23-Feb-2016 17:26:06,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,8,8,736383
104,1,2501.2101,0,460,1105,2857,4205,501,-0.5,200,0,0,2502.5097,1,1,23-Feb-2016 17:26:16,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,8.59862000007629,8.59862000007629,736383
105,0,2507.1026,0,460,1105,2857,4205,801,17.5,200,0,0,2508.4654,1,0,23-Feb-2016 17:26:22,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,9,9,736383
106,0,2512.7171,0,730,2058,2857,4205,751,11.5,200,1,1,2514.0424,1,1,23-Feb-2016 17:26:28,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,9,9,736383
107,0,2519.051,0,460,1105,2857,4205,801,11.5,200,0,1,2520.6401,0,1,23-Feb-2016 17:26:34,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,9,9,736383
108,1,2526.037,0,460,1105,2857,4205,801,11.5,200,0,1,2527.374,0,1,23-Feb-2016 17:26:41,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,9,9,736383
109,1,2535.8162,0,460,1105,2857,4205,801,11.5,200,0,1,2537.0637,0,1,23-Feb-2016 17:26:51,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,9,9,736383
110,1,2541.9098,0,460,1105,2857,4205,801,11.5,200,0,0,2543.0621,1,1,23-Feb-2016 17:26:57,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,9,9,736383
111,0,2548.2563,1,460,1105,2857,4205,901,5.5,200,0,1,2552.929,0,1,23-Feb-2016 17:27:04,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,9,9,736383
112,1,2584.7955,0,460,1105,2857,4205,901,5.5,200,0,1,2585.9917,0,1,23-Feb-2016 17:27:40,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,9,9,736383
113,1,2597.2362,0,460,1105,2857,4205,901,5.5,200,0,0,2598.6474,1,1,23-Feb-2016 17:27:53,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,9,9,736383
114,0,2602.5479,0,730,2058,2857,4205,501,-0.5,200,1,0,2604.4144,0,0,23-Feb-2016 17:27:58,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,9,9,736383
115,1,2612.5092,0,730,2058,2857,4205,501,-0.5,200,1,0,2614.0148,0,0,23-Feb-2016 17:28:08,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,8.14156000003815,8.14156000003815,736383
116,1,2618.8649,0,730,2058,2857,4205,501,-0.5,200,1,1,2620.5589,1,0,23-Feb-2016 17:28:14,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,8,8,736383
117,0,2636.6109,0,460,1105,2857,4205,951,2.5,200,0,0,2637.427,1,0,23-Feb-2016 17:28:32,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,8,8,736383
118,0,2642.3442,0,460,1105,2857,4205,1001,-0.5,200,0,0,2643.3085,1,1,23-Feb-2016 17:28:38,23_02_2016 level20_discrete_Robin_cooling 16_44_35.783 log.txt,8,8,736383
1,0,139.5741,0,730,2058,2857,4205,501,14.5,200,1,0,140.4612,0,1,24-Feb-2016 08:33:53,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
2,1,148.3546,1,730,2058,2857,4205,501,14.5,200,1,1,150.0361,1,1,24-Feb-2016 08:34:02,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
3,0,159.1215,0,730,2058,2857,4205,951,11.5,200,1,0,159.7994,0,0,24-Feb-2016 08:34:13,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
4,1,163.9865,0,730,2058,2857,4205,951,11.5,200,1,0,164.5586,0,0,24-Feb-2016 08:34:18,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
5,1,171.7407,0,730,2058,2857,4205,951,11.5,200,1,1,172.9012,1,0,24-Feb-2016 08:34:25,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
6,0,180.4238,0,730,2058,2857,4205,1001,14.5,200,1,1,181.7055,1,0,24-Feb-2016 08:34:34,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
7,0,189.8861,0,460,1105,2857,4205,751,2.5,200,0,1,191.09,0,1,24-Feb-2016 08:34:43,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
8,1,197.0347,0,460,1105,2857,4205,751,2.5,200,0,0,198.252,1,1,24-Feb-2016 08:34:51,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
9,0,200.8938,0,460,1105,2857,4205,651,5.5,200,0,0,201.9268,1,1,24-Feb-2016 08:34:54,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
10,0,205.3848,0,460,1105,2857,4205,601,-0.5,200,0,0,206.6213,1,0,24-Feb-2016 08:34:59,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
11,0,211.0552,0,460,1105,2857,4205,701,-0.5,200,0,0,212.1896,1,1,24-Feb-2016 08:35:05,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
12,0,217.0263,0,730,2058,2857,4205,801,17.5,200,1,1,217.9723,1,0,24-Feb-2016 08:35:11,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
13,0,224.2554,0,730,2058,2857,4205,851,8.5,200,1,1,225.0302,1,0,24-Feb-2016 08:35:18,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
14,0,231.5777,0,460,1105,2857,4205,551,2.5,200,0,0,232.3149,1,0,24-Feb-2016 08:35:25,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
15,0,237.1417,0,460,1105,2857,4205,901,11.5,200,0,0,237.7355,1,0,24-Feb-2016 08:35:31,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
16,0,242.5459,0,460,1105,2857,4205,751,17.5,200,0,1,243.5073,0,1,24-Feb-2016 08:35:36,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
17,1,248.4015,0,460,1105,2857,4205,751,17.5,200,0,1,249.3867,0,1,24-Feb-2016 08:35:42,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
18,1,255.7141,0,460,1105,2857,4205,751,17.5,200,0,0,256.3256,1,1,24-Feb-2016 08:35:49,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
19,0,260.3409,0,460,1105,2857,4205,501,5.5,200,0,0,261.3536,1,0,24-Feb-2016 08:35:54,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
20,0,265.6003,0,460,1105,2857,4205,951,14.5,200,0,0,266.405,1,0,24-Feb-2016 08:35:59,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
21,0,271.0262,0,730,2058,2857,4205,851,2.5,200,1,1,271.7847,1,1,24-Feb-2016 08:36:05,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
22,0,277.8556,0,730,2058,2857,4205,651,2.5,200,1,1,279.0136,1,0,24-Feb-2016 08:36:11,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
23,0,284.9202,0,730,2058,2857,4205,601,-0.5,200,1,1,286.1295,1,0,24-Feb-2016 08:36:19,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
24,0,291.8831,0,460,1105,2857,4205,801,11.5,200,0,1,292.8773,0,1,24-Feb-2016 08:36:25,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
25,1,299.0533,0,460,1105,2857,4205,801,11.5,200,0,0,299.8352,1,1,24-Feb-2016 08:36:33,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
26,0,303.7939,0,730,2058,2857,4205,701,5.5,200,1,0,304.7082,0,0,24-Feb-2016 08:36:37,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
27,1,309.0437,0,730,2058,2857,4205,701,5.5,200,1,1,310.222,1,0,24-Feb-2016 08:36:43,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
28,0,315.6352,0,460,1105,2857,4205,551,8.5,200,0,1,316.7849,0,1,24-Feb-2016 08:36:49,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
29,1,323.6734,0,460,1105,2857,4205,551,8.5,200,0,0,324.61,1,1,24-Feb-2016 08:36:57,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
30,0,329.0405,0,460,1105,2857,4205,901,17.5,200,0,0,329.7463,1,0,24-Feb-2016 08:37:03,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
31,0,334.2957,0,460,1105,2857,4205,801,8.5,200,0,0,335.2527,1,0,24-Feb-2016 08:37:08,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
32,0,339.2975,0,730,2058,2857,4205,601,5.5,200,1,1,340.103,1,1,24-Feb-2016 08:37:13,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
33,0,347.3037,0,730,2058,2857,4205,751,8.5,200,1,1,348.5683,1,1,24-Feb-2016 08:37:21,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
34,0,357.4598,0,730,2058,2857,4205,701,-0.5,200,1,0,358.3711,0,1,24-Feb-2016 08:37:31,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
35,1,364.4749,0,730,2058,2857,4205,701,-0.5,200,1,1,365.4458,1,1,24-Feb-2016 08:37:38,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
36,0,371.4472,0,730,2058,2857,4205,551,17.5,200,1,1,372.8699,1,1,24-Feb-2016 08:37:45,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
37,0,380.4928,0,460,1105,2857,4205,651,14.5,200,0,1,381.459,0,1,24-Feb-2016 08:37:54,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
38,1,387.6824,0,460,1105,2857,4205,651,14.5,200,0,0,388.2628,1,1,24-Feb-2016 08:38:01,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
39,0,392.6131,0,730,2058,2857,4205,951,11.5,200,1,1,393.5032,1,1,24-Feb-2016 08:38:06,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
40,0,398.8618,0,460,1105,2857,4205,1001,8.5,200,0,1,399.6102,0,1,24-Feb-2016 08:38:12,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
41,1,424.1279,0,460,1105,2857,4205,1001,8.5,200,0,1,425.4988,0,1,24-Feb-2016 08:38:38,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
42,1,436.2511,0,460,1105,2857,4205,1001,8.5,200,0,0,437.2451,1,1,24-Feb-2016 08:38:50,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
43,0,442.0677,0,460,1105,2857,4205,851,-0.5,200,0,0,442.9989,1,1,24-Feb-2016 08:38:56,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
44,0,447.3634,1,730,2058,2857,4205,501,11.5,200,1,0,449.8566,0,1,24-Feb-2016 08:39:01,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
45,1,458.6257,0,730,2058,2857,4205,501,11.5,200,1,1,460.5089,1,1,24-Feb-2016 08:39:12,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
46,0,466.4894,0,730,2058,2857,4205,851,2.5,200,1,1,467.6753,1,1,24-Feb-2016 08:39:20,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
47,0,481.7876,1,460,1105,2857,4205,651,8.5,200,0,0,482.5251,1,0,24-Feb-2016 08:39:35,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
48,0,486.7754,1,460,1105,2857,4205,1001,17.5,200,0,1,492.0861,0,0,24-Feb-2016 08:39:40,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
49,1,497.9672,0,460,1105,2857,4205,1001,17.5,200,0,0,499.0888,1,0,24-Feb-2016 08:39:52,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
50,0,502.9949,1,730,2058,2857,4205,701,-0.5,200,1,0,507.7783,0,1,24-Feb-2016 08:39:57,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
51,1,513.3951,0,730,2058,2857,4205,701,-0.5,200,1,1,514.829,1,1,24-Feb-2016 08:40:07,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
52,0,520.6589,0,460,1105,2857,4205,951,17.5,200,0,1,521.8984,0,1,24-Feb-2016 08:40:14,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
53,1,526.89,0,460,1105,2857,4205,951,17.5,200,0,0,527.7226,1,1,24-Feb-2016 08:40:20,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
54,0,532.6638,1,460,1105,2857,4205,801,14.5,200,0,1,537.3726,0,1,24-Feb-2016 08:40:26,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
55,1,544.1986,0,460,1105,2857,4205,801,14.5,200,0,0,545.2252,1,1,24-Feb-2016 08:40:38,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
56,0,548.9388,0,730,2058,2857,4205,601,17.5,200,1,0,551.6299,0,1,24-Feb-2016 08:40:43,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
57,1,557.4018,0,730,2058,2857,4205,601,17.5,200,1,1,558.8656,1,1,24-Feb-2016 08:40:51,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
58,0,564.4434,0,730,2058,2857,4205,901,5.5,200,1,1,565.6542,1,1,24-Feb-2016 08:40:58,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
59,0,570.858,0,730,2058,2857,4205,551,11.5,200,1,1,572.361,1,0,24-Feb-2016 08:41:04,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
60,0,578.0198,0,730,2058,2857,4205,501,8.5,200,1,0,579.2188,0,1,24-Feb-2016 08:41:12,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
61,1,583.5955,0,730,2058,2857,4205,501,8.5,200,1,1,584.911,1,1,24-Feb-2016 08:41:17,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
62,0,591.9664,1,730,2058,2857,4205,751,-0.5,200,1,1,597.4363,1,0,24-Feb-2016 08:41:26,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
63,0,604.5589,0,730,2058,2857,4205,1001,5.5,200,1,1,605.6788,1,0,24-Feb-2016 08:41:38,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
64,0,610.3183,0,730,2058,2857,4205,551,8.5,200,1,1,611.6012,1,0,24-Feb-2016 08:41:44,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
65,0,618.6241,0,460,1105,2857,4205,801,2.5,200,0,0,619.7287,1,0,24-Feb-2016 08:41:52,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
66,0,623.5266,0,460,1105,2857,4205,901,11.5,200,0,0,624.3906,1,1,24-Feb-2016 08:41:57,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
67,0,628.2752,0,730,2058,2857,4205,701,17.5,200,1,1,629.4821,1,0,24-Feb-2016 08:42:02,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
68,0,635.0767,0,460,1105,2857,4205,651,5.5,200,0,1,636.4521,0,1,24-Feb-2016 08:42:09,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
69,1,641.961,0,460,1105,2857,4205,651,5.5,200,0,0,643.5367,1,1,24-Feb-2016 08:42:16,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
70,0,651.5755,1,730,2058,2857,4205,601,14.5,200,1,1,656.2943,1,1,24-Feb-2016 08:42:25,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
71,0,662.2334,0,460,1105,2857,4205,951,14.5,200,0,0,662.9226,1,0,24-Feb-2016 08:42:36,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
72,0,667.163,0,730,2058,2857,4205,801,2.5,200,1,0,668.4421,0,0,24-Feb-2016 08:42:41,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
73,1,672.6391,0,730,2058,2857,4205,801,2.5,200,1,1,673.7983,1,0,24-Feb-2016 08:42:46,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
74,0,679.1108,0,460,1105,2857,4205,951,2.5,200,0,1,680.2271,0,1,24-Feb-2016 08:42:53,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
75,1,684.8694,0,460,1105,2857,4205,951,2.5,200,0,0,685.8706,1,1,24-Feb-2016 08:42:58,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
76,0,689.9246,0,460,1105,2857,4205,501,5.5,200,0,0,690.9214,1,0,24-Feb-2016 08:43:04,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
77,0,695.1396,0,460,1105,2857,4205,851,-0.5,200,0,0,696.5166,1,0,24-Feb-2016 08:43:09,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
78,0,700.6143,0,730,2058,2857,4205,701,14.5,200,1,1,701.5881,1,0,24-Feb-2016 08:43:14,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
79,0,706.7205,0,460,1105,2857,4205,901,11.5,200,0,0,707.9658,1,0,24-Feb-2016 08:43:20,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
80,0,711.866,0,730,2058,2857,4205,601,14.5,200,1,1,713.0793,1,1,24-Feb-2016 08:43:25,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
81,0,718.248,0,460,1105,2857,4205,551,11.5,200,0,1,719.5057,0,1,24-Feb-2016 08:43:32,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
82,1,723.9281,0,460,1105,2857,4205,551,11.5,200,0,0,725.206,1,1,24-Feb-2016 08:43:38,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
83,0,729.974,0,460,1105,2857,4205,751,5.5,200,0,1,731.321,0,1,24-Feb-2016 08:43:44,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
84,1,746.5904,0,460,1105,2857,4205,751,5.5,200,0,0,747.7111,1,1,24-Feb-2016 08:44:00,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
85,0,751.7104,0,460,1105,2857,4205,651,14.5,200,0,1,753.0018,0,1,24-Feb-2016 08:44:05,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
86,1,759.0674,1,460,1105,2857,4205,651,14.5,200,0,0,763.1892,1,1,24-Feb-2016 08:44:13,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
87,0,768.4342,1,460,1105,2857,4205,901,17.5,200,0,0,771.3599,1,0,24-Feb-2016 08:44:22,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
88,0,775.6385,0,460,1105,2857,4205,601,8.5,200,0,0,776.7263,1,0,24-Feb-2016 08:44:29,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
89,0,780.5426,1,730,2058,2857,4205,501,8.5,200,1,1,784.3797,1,1,24-Feb-2016 08:44:34,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
90,0,788.9061,0,460,1105,2857,4205,1001,2.5,200,0,1,790.3917,0,1,24-Feb-2016 08:44:42,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
91,1,795.2531,0,460,1105,2857,4205,1001,2.5,200,0,0,796.6011,1,1,24-Feb-2016 08:44:49,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
92,0,800.8202,0,730,2058,2857,4205,701,14.5,200,1,1,802.4512,1,0,24-Feb-2016 08:44:54,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
93,0,807.56,0,730,2058,2857,4205,951,17.5,200,1,1,809.0526,1,0,24-Feb-2016 08:45:01,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
94,0,814.2706,0,460,1105,2857,4205,851,8.5,200,0,1,815.6632,0,1,24-Feb-2016 08:45:08,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
95,1,821.1995,0,460,1105,2857,4205,851,8.5,200,0,0,822.1432,1,1,24-Feb-2016 08:45:15,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
96,0,827.6184,0,730,2058,2857,4205,651,2.5,200,1,1,829.4582,1,1,24-Feb-2016 08:45:21,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
97,0,834.2573,0,460,1105,2857,4205,801,5.5,200,0,0,835.3268,1,0,24-Feb-2016 08:45:28,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
98,0,839.0569,0,730,2058,2857,4205,751,-0.5,200,1,1,840.2098,1,1,24-Feb-2016 08:45:33,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
99,0,845.2075,0,460,1105,2857,4205,1001,17.5,200,0,1,846.5736,0,1,24-Feb-2016 08:45:39,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
100,1,858.9406,0,460,1105,2857,4205,1001,17.5,200,0,1,860.1684,0,1,24-Feb-2016 08:45:53,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
101,1,873.1469,0,460,1105,2857,4205,1001,17.5,200,0,1,874.5512,0,1,24-Feb-2016 08:46:07,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
102,1,879.5288,0,460,1105,2857,4205,1001,17.5,200,0,0,880.7916,1,1,24-Feb-2016 08:46:13,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
103,0,886.7135,0,460,1105,2857,4205,951,14.5,200,0,0,887.9356,1,0,24-Feb-2016 08:46:20,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
104,0,892.1157,0,460,1105,2857,4205,851,-0.5,200,0,0,893.3217,1,0,24-Feb-2016 08:46:26,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
105,0,896.9939,0,460,1105,2857,4205,501,-0.5,200,0,1,898.2151,0,1,24-Feb-2016 08:46:31,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
106,1,903.0046,1,460,1105,2857,4205,501,-0.5,200,0,0,907.1917,1,1,24-Feb-2016 08:46:37,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
107,0,910.9246,0,730,2058,2857,4205,701,17.5,200,1,1,912.2783,1,1,24-Feb-2016 08:46:45,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
108,0,916.917,0,460,1105,2857,4205,801,11.5,200,0,0,918.2495,1,0,24-Feb-2016 08:46:51,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
109,0,922.7878,1,730,2058,2857,4205,601,11.5,200,1,0,929.0206,0,1,24-Feb-2016 08:46:56,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
110,1,934.1914,0,730,2058,2857,4205,601,11.5,200,1,1,935.9196,1,1,24-Feb-2016 08:47:08,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
111,0,940.651,0,730,2058,2857,4205,751,5.5,200,1,1,942.1138,1,1,24-Feb-2016 08:47:14,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
112,0,947.3656,0,730,2058,2857,4205,651,5.5,200,1,0,948.5304,0,0,24-Feb-2016 08:47:21,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
113,1,959.6346,0,730,2058,2857,4205,651,5.5,200,1,1,961.3193,1,0,24-Feb-2016 08:47:33,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
114,0,968.1211,0,730,2058,2857,4205,551,2.5,200,1,0,969.8584,0,0,24-Feb-2016 08:47:42,24_02_2016 level20_discrete_Robin 08_31_34.093 log.txt,37,37,736384
1,0,1084.7048,0,730,2058,2857,4205,601,14.5,200,1,1,1088.9047,1,0,24-Feb-2016 16:38:52,24_02_2016 level20_discrete_Robin_cooling 16_20_47.347 log.txt,12.1896399999619,12.1896399999619,736384
