Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,Mask,UniversalStartTime,originalFile,LeftTemperature,RightTemperature
58,0,363.1328,0,936,1551,2975,4263,601,-20.5,200,0,0,364.0265,1,0,11-Jun-2014 09:43:03,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
59,0,370.1097,1,936,1551,2975,4263,576,-20.5,200,0,1,372.703,0,1,11-Jun-2014 09:43:10,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
60,1,376.7104,0,936,1551,2975,4263,576,-20.5,200,0,0,377.7686,1,1,11-Jun-2014 09:43:16,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
61,0,384.6064,1,437,2761,2975,4263,526,-15.5,200,1,1,387.0543,1,0,11-Jun-2014 09:43:24,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
62,0,390.5269,0,437,2761,2975,4263,551,-15.5,200,1,1,391.9276,1,0,11-Jun-2014 09:43:30,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
63,0,396.4156,1,936,1551,2975,4263,676,-20.5,200,0,1,396.867,0,0,11-Jun-2014 09:43:36,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
64,1,401.8688,1,936,1551,2975,4263,676,-20.5,200,0,0,404.585,1,0,11-Jun-2014 09:43:41,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
65,0,411.1894,0,437,2761,2975,4263,701,-15.5,200,1,1,412.2871,1,1,11-Jun-2014 09:43:51,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
66,0,416.1969,0,936,1551,2975,4263,601,-20.5,200,0,0,416.6243,1,1,11-Jun-2014 09:43:56,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
67,0,422.3775,1,936,1551,2975,4263,526,-20.5,200,0,0,424.7194,1,0,11-Jun-2014 09:44:02,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
68,0,431.2402,0,936,1551,2975,4263,551,-20.5,200,0,0,432.3171,1,1,11-Jun-2014 09:44:11,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
69,0,438.5404,0,437,2761,2975,4263,726,-15.5,200,1,1,439.4265,1,0,11-Jun-2014 09:44:18,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
70,0,443.6322,0,936,1551,2975,4263,501,-20.5,200,0,0,444.1916,1,1,11-Jun-2014 09:44:23,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
71,0,450.5183,0,936,1551,2975,4263,751,-20.5,200,0,0,451.7248,1,0,11-Jun-2014 09:44:30,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
72,0,458.2114,0,437,2761,2975,4263,651,-15.5,200,1,1,459.0863,1,1,11-Jun-2014 09:44:38,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
73,0,463.0195,1,437,2761,2975,4263,626,-15.5,200,1,0,463.3679,0,1,11-Jun-2014 09:44:43,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
74,1,475.1886,0,437,2761,2975,4263,626,-15.5,200,1,1,476.1411,1,1,11-Jun-2014 09:44:55,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
75,0,480.0471,1,437,2761,2975,4263,651,-15.5,200,1,1,480.5736,1,0,11-Jun-2014 09:45:00,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
76,0,484.33,0,936,1551,2975,4263,501,-20.5,200,0,0,486.1701,1,1,11-Jun-2014 09:45:04,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
77,0,492.3054,1,936,1551,2975,4263,601,-20.5,200,0,0,494.2658,1,0,11-Jun-2014 09:45:12,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
78,0,501.0033,1,936,1551,2975,4263,726,-20.5,200,0,1,503.8942,0,1,11-Jun-2014 09:45:21,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
79,1,509.5353,1,936,1551,2975,4263,726,-20.5,200,0,0,512.0999,1,1,11-Jun-2014 09:45:29,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
80,0,517.2921,0,437,2761,2975,4263,676,-15.5,200,1,1,518.2079,1,1,11-Jun-2014 09:45:37,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
81,0,521.7697,0,936,1551,2975,4263,526,-20.5,200,0,0,522.3867,1,0,11-Jun-2014 09:45:41,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
82,0,529.3968,0,437,2761,2975,4263,701,-15.5,200,1,1,530.9046,1,1,11-Jun-2014 09:45:49,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
83,0,535.7178,1,437,2761,2975,4263,576,-15.5,200,1,0,536.3307,0,1,11-Jun-2014 09:45:55,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
84,1,541.5125,0,437,2761,2975,4263,576,-15.5,200,1,1,542.2492,1,1,11-Jun-2014 09:46:01,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
85,0,546.3766,1,437,2761,2975,4263,551,-15.5,200,1,1,547.0823,1,0,11-Jun-2014 09:46:06,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
86,0,551.2246,0,936,1551,2975,4263,751,-20.5,200,0,0,552.8957,1,1,11-Jun-2014 09:46:11,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
87,0,558.5123,0,437,2761,2975,4263,526,-15.5,200,1,1,559.5161,1,0,11-Jun-2014 09:46:18,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
88,0,563.3633,0,936,1551,2975,4263,726,-20.5,200,0,0,564.1475,1,0,11-Jun-2014 09:46:23,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
89,0,568.8403,0,936,1551,2975,4263,651,-20.5,200,0,0,569.7869,1,1,11-Jun-2014 09:46:28,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
90,0,575.4915,0,437,2761,2975,4263,626,-15.5,200,1,1,576.1431,1,0,11-Jun-2014 09:46:35,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
91,0,580.1254,0,936,1551,2975,4263,701,-20.5,200,0,0,580.4619,1,0,11-Jun-2014 09:46:40,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
92,0,586.6649,0,936,1551,2975,4263,751,-20.5,200,0,0,587.3311,1,1,11-Jun-2014 09:46:46,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
93,0,592.9977,0,936,1551,2975,4263,551,-20.5,200,0,0,594.0319,1,1,11-Jun-2014 09:46:52,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
94,0,600.1485,0,437,2761,2975,4263,576,-15.5,200,1,1,601.0891,1,1,11-Jun-2014 09:47:00,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
95,0,604.9715,0,437,2761,2975,4263,676,-15.5,200,1,1,605.7388,1,0,11-Jun-2014 09:47:04,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
96,0,609.6297,0,437,2761,2975,4263,601,-15.5,200,1,1,610.3134,1,1,11-Jun-2014 09:47:09,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
97,0,617.4527,0,936,1551,2975,4263,576,-20.5,200,0,0,618.2266,1,0,11-Jun-2014 09:47:17,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
98,0,624.7025,1,437,2761,2975,4263,651,-15.5,200,1,1,625.4226,1,0,11-Jun-2014 09:47:24,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
99,0,629.4368,0,936,1551,2975,4263,551,-20.5,200,0,0,631.5108,1,0,11-Jun-2014 09:47:29,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
100,0,638.2694,0,437,2761,2975,4263,726,-15.5,200,1,1,639.1817,1,1,11-Jun-2014 09:47:38,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
101,0,643.3821,0,437,2761,2975,4263,501,-15.5,200,1,0,644.4213,0,1,11-Jun-2014 09:47:43,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
102,1,649.9822,1,437,2761,2975,4263,501,-15.5,200,1,1,650.8936,1,1,11-Jun-2014 09:47:49,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
103,0,655.8164,1,936,1551,2975,4263,626,-20.5,200,0,1,661.1401,0,1,11-Jun-2014 09:47:55,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
104,1,668.3589,0,936,1551,2975,4263,626,-20.5,200,0,0,669.2675,1,1,11-Jun-2014 09:48:08,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
105,0,674.1511,0,437,2761,2975,4263,526,-15.5,200,1,1,674.9866,1,1,11-Jun-2014 09:48:14,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
106,0,678.965,0,936,1551,2975,4263,601,-20.5,200,0,0,679.6013,1,1,11-Jun-2014 09:48:18,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
107,0,685.2693,0,437,2761,2975,4263,701,-15.5,200,1,1,685.8399,1,0,11-Jun-2014 09:48:25,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
108,0,689.4526,1,437,2761,2975,4263,676,-15.5,200,1,1,690.2815,1,0,11-Jun-2014 09:48:29,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
109,0,693.9088,1,437,2761,2975,4263,576,-15.5,200,1,1,697.0137,1,1,11-Jun-2014 09:48:33,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
110,0,702.1746,0,936,1551,2975,4263,626,-20.5,200,0,0,703.4523,1,0,11-Jun-2014 09:48:42,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
111,0,708.9922,1,936,1551,2975,4263,526,-20.5,200,0,1,711.0334,0,0,11-Jun-2014 09:48:48,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
112,1,715.1985,0,936,1551,2975,4263,526,-20.5,200,0,0,716.0492,1,0,11-Jun-2014 09:48:55,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
113,0,722.2931,1,936,1551,2975,4263,551,-20.5,200,0,1,725.3604,0,1,11-Jun-2014 09:49:02,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
114,1,731.482,1,936,1551,2975,4263,551,-20.5,200,0,1,733.828,0,1,11-Jun-2014 09:49:11,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
115,1,739.9372,0,936,1551,2975,4263,551,-20.5,200,0,0,740.8565,1,1,11-Jun-2014 09:49:19,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
116,0,747.9511,0,936,1551,2975,4263,501,-20.5,200,0,0,748.8179,1,0,11-Jun-2014 09:49:27,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
117,0,755.5847,0,437,2761,2975,4263,651,-15.5,200,1,1,756.7181,1,0,11-Jun-2014 09:49:35,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
118,0,761.1742,0,437,2761,2975,4263,751,-15.5,200,1,1,761.6197,1,1,11-Jun-2014 09:49:41,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
119,0,768.0952,1,437,2761,2975,4263,676,-15.5,200,1,1,770.3747,1,0,11-Jun-2014 09:49:48,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
120,0,776.7199,0,936,1551,2975,4263,726,-20.5,200,0,0,777.6277,1,0,11-Jun-2014 09:49:56,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
121,0,782.6413,0,936,1551,2975,4263,601,-20.5,200,0,0,783.3856,1,1,11-Jun-2014 09:50:02,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
122,0,790.4543,0,936,1551,2975,4263,726,-20.5,200,0,1,791.1579,0,0,11-Jun-2014 09:50:10,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
123,1,796.5161,0,936,1551,2975,4263,726,-20.5,200,0,0,796.9906,1,0,11-Jun-2014 09:50:16,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
124,0,802.3334,0,437,2761,2975,4263,751,-15.5,200,1,1,802.901,1,0,11-Jun-2014 09:50:22,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
125,0,809.2034,0,437,2761,2975,4263,651,-15.5,200,1,1,810.1748,1,1,11-Jun-2014 09:50:29,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
126,0,828.1872,1,936,1551,2975,4263,601,-20.5,200,0,0,831.3745,1,0,11-Jun-2014 09:50:48,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
127,0,902.798,0,437,2761,2975,4263,526,-15.5,200,1,0,903.6195,0,0,11-Jun-2014 09:52:02,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
128,1,992.6786,1,437,2761,2975,4263,526,-15.5,200,1,-1,-1,0,0,11-Jun-2014 09:53:32,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
129,0,1064.2747,0,437,2761,2975,4263,626,-15.5,200,1,0,1065.6751,0,1,11-Jun-2014 09:54:44,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
130,1,1071.0563,0,437,2761,2975,4263,626,-15.5,200,1,0,1071.9453,0,1,11-Jun-2014 09:54:51,11_06_2014 level20_discreteMagnum_Control 09_37 log.txt,37,37
1,0,6.151,1,437,2761,2975,4263,526,6.5,200,1,1,6.9343,1,2,12-May-2014 15:35:06,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
2,0,10.8346,0,437,2761,2975,4263,576,6.5,200,1,1,11.7855,1,2,12-May-2014 15:35:10,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
3,0,15.9171,0,936,1551,2975,4263,601,1.5,200,0,0,16.884,1,2,12-May-2014 15:35:15,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
4,0,22.7964,0,437,2761,2975,4263,501,6.5,200,1,0,24.1431,0,2,12-May-2014 15:35:22,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
5,1,28.6492,1,437,2761,2975,4263,501,6.5,200,1,1,31.5494,1,2,12-May-2014 15:35:28,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
6,0,39.0195,0,936,1551,2975,4263,676,1.5,200,0,0,39.8915,1,2,12-May-2014 15:35:39,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
7,0,46.041,1,936,1551,2975,4263,551,1.5,200,0,1,47.7772,0,2,12-May-2014 15:35:46,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
8,1,53.0966,0,936,1551,2975,4263,551,1.5,200,0,1,54.4899,0,2,12-May-2014 15:35:53,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
9,1,59.5926,1,936,1551,2975,4263,551,1.5,200,0,0,62.2123,1,2,12-May-2014 15:35:59,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
10,0,68.0034,1,437,2761,2975,4263,626,6.5,200,1,0,70.0123,0,2,12-May-2014 15:36:08,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
11,1,75.3706,0,437,2761,2975,4263,626,6.5,200,1,1,76.5746,1,2,12-May-2014 15:36:15,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
12,0,80.651,0,437,2761,2975,4263,726,6.5,200,1,1,81.6311,1,2,12-May-2014 15:36:20,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
13,0,89.6906,0,936,1551,2975,4263,651,1.5,200,0,0,90.7384,1,2,12-May-2014 15:36:29,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
14,0,96.5685,1,936,1551,2975,4263,751,1.5,200,0,0,97.3449,1,2,12-May-2014 15:36:36,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
15,0,103.3691,1,936,1551,2975,4263,751,1.5,200,0,1,106.9855,0,2,12-May-2014 15:36:43,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
16,1,111.0801,0,936,1551,2975,4263,751,1.5,200,0,0,111.8797,1,2,12-May-2014 15:36:51,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
17,0,118.8598,0,437,2761,2975,4263,676,6.5,200,1,0,119.8583,0,2,12-May-2014 15:36:58,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
18,1,123.6774,1,437,2761,2975,4263,676,6.5,200,1,1,125.7271,1,2,12-May-2014 15:37:03,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
19,0,129.755,0,437,2761,2975,4263,651,6.5,200,1,0,130.9469,0,2,12-May-2014 15:37:09,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
20,1,137.0693,1,437,2761,2975,4263,651,6.5,200,1,1,139.2017,1,2,12-May-2014 15:37:17,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
21,0,143.224,0,437,2761,2975,4263,526,6.5,200,1,0,144.5503,0,2,12-May-2014 15:37:23,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
22,1,150.3389,0,437,2761,2975,4263,526,6.5,200,1,1,151.0687,1,2,12-May-2014 15:37:30,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
23,0,157.6927,0,437,2761,2975,4263,726,6.5,200,1,0,158.7287,0,2,12-May-2014 15:37:37,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
24,1,163.3642,1,437,2761,2975,4263,726,6.5,200,1,1,165.1012,1,2,12-May-2014 15:37:43,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
25,0,173.3882,0,936,1551,2975,4263,601,1.5,200,0,1,173.9444,0,2,12-May-2014 15:37:53,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
26,1,178.8945,1,936,1551,2975,4263,601,1.5,200,0,0,179.5974,1,2,12-May-2014 15:37:58,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
27,0,184.4719,0,936,1551,2975,4263,626,1.5,200,0,0,186.6289,1,2,12-May-2014 15:38:04,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
28,0,192.8364,1,936,1551,2975,4263,576,1.5,200,0,1,196.0206,0,2,12-May-2014 15:38:12,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
29,1,200.5363,0,936,1551,2975,4263,576,1.5,200,0,0,202.0828,1,2,12-May-2014 15:38:20,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
30,0,208.6638,0,936,1551,2975,4263,501,1.5,200,0,0,209.6923,1,2,12-May-2014 15:38:28,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
31,0,216.7306,1,936,1551,2975,4263,551,1.5,200,0,0,219.1263,1,2,12-May-2014 15:38:36,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
32,0,225.6199,0,437,2761,2975,4263,676,6.5,200,1,0,226.9394,0,2,12-May-2014 15:38:45,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
33,1,230.9506,1,437,2761,2975,4263,676,6.5,200,1,1,231.5288,1,2,12-May-2014 15:38:50,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
34,0,235.6853,0,437,2761,2975,4263,751,6.5,200,1,1,237.5349,1,2,12-May-2014 15:38:55,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
35,0,242.1092,1,936,1551,2975,4263,526,1.5,200,0,0,244.4971,1,2,12-May-2014 15:39:02,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
36,0,249.2814,1,437,2761,2975,4263,626,6.5,200,1,1,252.1479,1,2,12-May-2014 15:39:09,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
37,0,256.0356,1,936,1551,2975,4263,576,1.5,200,0,1,258.5897,0,2,12-May-2014 15:39:16,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
38,1,263.2523,1,936,1551,2975,4263,576,1.5,200,0,0,265.5699,1,2,12-May-2014 15:39:23,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
39,0,271.8078,0,936,1551,2975,4263,601,1.5,200,0,0,273.1223,1,2,12-May-2014 15:39:31,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
40,0,279.3635,0,437,2761,2975,4263,726,6.5,200,1,1,280.2436,1,2,12-May-2014 15:39:39,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
41,0,284.308,1,437,2761,2975,4263,651,6.5,200,1,0,286.7001,0,2,12-May-2014 15:39:44,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
42,1,292.1577,1,437,2761,2975,4263,651,6.5,200,1,0,292.9043,0,2,12-May-2014 15:39:52,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
43,1,297.0565,1,437,2761,2975,4263,651,6.5,200,1,1,300.6976,1,2,12-May-2014 15:39:57,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
44,0,304.6651,1,936,1551,2975,4263,701,1.5,200,0,0,305.5518,1,2,12-May-2014 15:40:04,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
45,0,310.7125,1,437,2761,2975,4263,501,6.5,200,1,1,314.0384,1,2,12-May-2014 15:40:10,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
46,0,318.375,0,936,1551,2975,4263,751,1.5,200,0,0,319.6894,1,2,12-May-2014 15:40:18,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
47,0,325.9086,0,437,2761,2975,4263,701,6.5,200,1,1,327.2911,1,2,12-May-2014 15:40:25,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
48,0,334.6913,1,437,2761,2975,4263,726,6.5,200,1,1,336.7708,1,2,12-May-2014 15:40:34,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
49,0,340.6281,1,936,1551,2975,4263,551,1.5,200,0,0,343.0383,1,2,12-May-2014 15:40:40,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
50,0,348.8174,1,936,1551,2975,4263,501,1.5,200,0,1,350.8616,0,2,12-May-2014 15:40:48,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
51,1,354.5362,1,936,1551,2975,4263,501,1.5,200,0,1,356.7162,0,2,12-May-2014 15:40:54,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
52,1,361.5139,0,936,1551,2975,4263,501,1.5,200,0,0,362.9213,1,2,12-May-2014 15:41:01,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
53,0,368.7118,0,437,2761,2975,4263,651,6.5,200,1,1,369.7269,1,2,12-May-2014 15:41:08,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
54,0,373.8591,0,437,2761,2975,4263,676,6.5,200,1,1,374.6868,1,2,12-May-2014 15:41:13,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
55,0,381.433,0,936,1551,2975,4263,526,1.5,200,0,0,382.5917,1,2,12-May-2014 15:41:21,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
56,0,388.3972,0,936,1551,2975,4263,626,1.5,200,0,0,389.7964,1,2,12-May-2014 15:41:28,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
57,0,395.457,1,437,2761,2975,4263,576,6.5,200,1,1,397.1228,1,2,12-May-2014 15:41:35,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
58,0,400.6253,1,936,1551,2975,4263,551,1.5,200,0,1,401.7,0,2,12-May-2014 15:41:40,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
59,1,408.6621,0,936,1551,2975,4263,551,1.5,200,0,0,410.4013,1,2,12-May-2014 15:41:48,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
60,0,416.5125,0,437,2761,2975,4263,576,6.5,200,1,1,417.3487,1,2,12-May-2014 15:41:56,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
61,0,420.7311,0,437,2761,2975,4263,651,6.5,200,1,1,421.6255,1,2,12-May-2014 15:42:00,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
62,0,429.1983,0,437,2761,2975,4263,751,6.5,200,1,0,430.185,0,2,12-May-2014 15:42:09,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
63,1,435.4397,1,437,2761,2975,4263,751,6.5,200,1,1,435.8375,1,2,12-May-2014 15:42:15,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
64,0,439.6815,1,936,1551,2975,4263,626,1.5,200,0,1,442.363,0,2,12-May-2014 15:42:19,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
65,1,447.446,0,936,1551,2975,4263,626,1.5,200,0,0,448.8965,1,2,12-May-2014 15:42:27,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
66,0,455.2341,0,437,2761,2975,4263,726,6.5,200,1,0,456.1117,0,2,12-May-2014 15:42:35,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
67,1,461.3713,1,437,2761,2975,4263,726,6.5,200,1,1,461.726,1,2,12-May-2014 15:42:41,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
68,0,465.3708,0,936,1551,2975,4263,701,1.5,200,0,0,467.0339,1,2,12-May-2014 15:42:45,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
69,0,471.6938,0,936,1551,2975,4263,526,1.5,200,0,1,472.8412,0,2,12-May-2014 15:42:51,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
70,1,477.3979,0,936,1551,2975,4263,526,1.5,200,0,0,478.7518,1,2,12-May-2014 15:42:57,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
71,0,484.5962,0,437,2761,2975,4263,676,6.5,200,1,0,485.9498,0,2,12-May-2014 15:43:04,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
72,1,491.0168,0,437,2761,2975,4263,676,6.5,200,1,1,491.6091,1,2,12-May-2014 15:43:11,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
73,0,495.2281,0,936,1551,2975,4263,601,1.5,200,0,0,496.0306,1,2,12-May-2014 15:43:15,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
74,0,500.9579,0,936,1551,2975,4263,676,1.5,200,0,0,502.123,1,2,12-May-2014 15:43:20,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
75,0,508.5086,0,437,2761,2975,4263,601,6.5,200,1,1,509.3993,1,2,12-May-2014 15:43:28,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
76,0,512.6854,0,936,1551,2975,4263,576,1.5,200,0,0,513.3119,1,2,12-May-2014 15:43:32,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
77,0,519.8544,1,437,2761,2975,4263,626,6.5,200,1,0,521.9545,0,2,12-May-2014 15:43:39,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
78,1,532.6165,1,437,2761,2975,4263,626,6.5,200,1,1,534.7664,1,2,12-May-2014 15:43:52,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
79,0,538.2066,0,437,2761,2975,4263,751,6.5,200,1,0,539.5122,0,2,12-May-2014 15:43:58,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
80,1,544.7268,0,437,2761,2975,4263,751,6.5,200,1,0,545.7103,0,2,12-May-2014 15:44:04,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
81,1,549.8128,0,437,2761,2975,4263,751,6.5,200,1,1,550.5889,1,2,12-May-2014 15:44:09,12_05_2014 level21_continuous_Magnum 15_35 log.txt,37,37
